x id f df instrument
7.14214689045643 MGH26_GSM1395401 0.45532601233243 0.117654988295851 GLPB22-B5C
7.48394472748251 MGH26_GSM1395401 0.495540232847282 0.126705402269187 GLPB22-B5C
7.82369841678734 MGH26_GSM1395401 0.53858886072309 0.132073920908653 GLPB22-B5C
8.16328637802957 MGH26_GSM1395401 0.583439574257726 0.133343765046526 GLPB22-B5C
8.50003316197123 MGH26_GSM1395401 0.628342658295817 0.130451930669183 GLPB22-B5C
8.8436957283708 MGH26_GSM1395401 0.673174103581366 0.123755700305235 GLPB22-B5C
9.18349906950401 MGH26_GSM1395401 0.715226704029366 0.11420035583902 GLPB22-B5C
9.52212886003642 MGH26_GSM1395401 0.753898346605859 0.103211870570913 GLPB22-B5C
9.86343472593011 MGH26_GSM1395401 0.789125163461573 0.0917374863977476 GLPB22-B5C
10.2027443309187 MGH26_GSM1395401 0.820252573733839 0.0803669208941386 GLPB22-B5C
10.5430442648967 MGH26_GSM1395401 0.847601431608131 0.0696185756515188 GLPB22-B5C
10.8757389860911 MGH26_GSM1395401 0.870763164224466 0.0597929077093862 GLPB22-B5C
11.2075794725203 MGH26_GSM1395401 0.890604871803765 0.0509167502459862 GLPB22-B5C
11.5400682464022 MGH26_GSM1395401 0.907534119663101 0.042961379116081 GLPB22-B5C
11.8805416877985 MGH26_GSM1395401 0.922161328257882 0.0358615371911205 GLPB22-B5C
12.2377773052505 MGH26_GSM1395401 0.934972346639133 0.0302775613404792 GLPB22-B5C
12.532872205188 MGH26_GSM1395401 0.943907100573252 0.0255902214258075 GLPB22-B5C
12.8948288770937 MGH26_GSM1395401 0.953169651953867 0.0215242372283181 GLPB22-B5C
13.2121275495103 MGH26_GSM1395401 0.959999263851193 0.0182554470163239 GLPB22-B5C
13.550607558594 MGH26_GSM1395401 0.966178367723105 0.0157328122054945 GLPB22-B5C
13.8079586022565 MGH26_GSM1395401 0.970227223363935 0.0135194390730754 GLPB22-B5C
14.169423984157 MGH26_GSM1395401 0.975114032571564 0.0112023315647587 GLPB22-B5C
14.5817424589803 MGH26_GSM1395401 0.979732960836812 0.00944270906686837 GLPB22-B5C
14.8698368476838 MGH26_GSM1395401 0.982453352333136 0.00798124841513369 GLPB22-B5C
15.2719261895336 MGH26_GSM1395401 0.985662527255516 0.00698038494208039 GLPB22-B5C
15.4080358453196 MGH26_GSM1395401 0.986612625047237 0.00588229651509977 GLPB22-B5C
15.9745900773012 MGH26_GSM1395401 0.989945265031637 0.00468446376337994 GLPB22-B5C
16.3125028099641 MGH26_GSM1395401 0.991528204982981 0.00362671936595912 GLPB22-B5C
17.0090834687957 MGH26_GSM1395401 0.994054507548318 0 GLPB22-B5C
-1.11949783500672 MGH26_GSM1395403 0.0859299068971056 0.0146353736327111 GLPB22-B5C
0.33447674571807 MGH26_GSM1395403 0.107209368138477 0.0163066463442174 GLPB22-B5C
0.53561505048172 MGH26_GSM1395403 0.110489259340534 0.0170438691927583 GLPB22-B5C
1.01780791277441 MGH26_GSM1395403 0.118707691411132 0.0179590299975559 GLPB22-B5C
1.35910505651497 MGH26_GSM1395403 0.124837057053649 0.0187104503990443 GLPB22-B5C
1.66786488289515 MGH26_GSM1395403 0.130614092470353 0.0196305699814435 GLPB22-B5C
2.04099760506641 MGH26_GSM1395403 0.137938900485302 0.0208037488099907 GLPB22-B5C
2.37026473549824 MGH26_GSM1395403 0.144788891158192 0.0221635644816888 GLPB22-B5C
2.70519277354091 MGH26_GSM1395403 0.152212090326077 0.0238425456053677 GLPB22-B5C
3.05138254338438 MGH26_GSM1395403 0.160466135701681 0.0258621665231814 GLPB22-B5C
3.39167150042419 MGH26_GSM1395403 0.169266745374645 0.0282425629214306 GLPB22-B5C
3.73463050689202 MGH26_GSM1395403 0.178952786694283 0.0310316334134728 GLPB22-B5C
4.07374141406989 MGH26_GSM1395403 0.189475952052337 0.034430546771927 GLPB22-B5C
4.41510286991684 MGH26_GSM1395403 0.201229213624009 0.0391444147307571 GLPB22-B5C
4.75994941742115 MGH26_GSM1395403 0.214728029897987 0.0454512210776898 GLPB22-B5C
5.09795204802296 MGH26_GSM1395403 0.230090662186311 0.0536029349734323 GLPB22-B5C
5.43986910606507 MGH26_GSM1395403 0.248418420014849 0.0639882419796494 GLPB22-B5C
5.78273643673335 MGH26_GSM1395403 0.270357897736568 0.0768145556726816 GLPB22-B5C
6.12272872664511 MGH26_GSM1395403 0.296474254418277 0.0922907263552732 GLPB22-B5C
6.4630474285577 MGH26_GSM1395403 0.327882514610074 0.110487769571896 GLPB22-B5C
6.80354375383813 MGH26_GSM1395403 0.365503194137735 0.129399096425159 GLPB22-B5C
7.14214689045643 MGH26_GSM1395403 0.409318134062868 0.146081445740896 GLPB22-B5C
7.48394472748251 MGH26_GSM1395403 0.45924845624675 0.158738089245282 GLPB22-B5C
7.82369841678734 MGH26_GSM1395403 0.513180307701033 0.165739772305901 GLPB22-B5C
8.16328637802957 MGH26_GSM1395403 0.569463539075145 0.166169458637733 GLPB22-B5C
8.50003316197123 MGH26_GSM1395403 0.625420569860729 0.159940565830247 GLPB22-B5C
8.8436957283708 MGH26_GSM1395403 0.68038615518535 0.14794204139031 GLPB22-B5C
9.18349906950401 MGH26_GSM1395403 0.730657355143845 0.132097605798946 GLPB22-B5C
9.52212886003642 MGH26_GSM1395403 0.775389539725375 0.114738284137863 GLPB22-B5C
9.86343472593011 MGH26_GSM1395403 0.814550389144205 0.0975072862491325 GLPB22-B5C
10.2027443309187 MGH26_GSM1395403 0.847635547924908 0.0814079477545106 GLPB22-B5C
10.5430442648967 MGH26_GSM1395403 0.875338667171054 0.067120040244804 GLPB22-B5C
10.8757389860911 MGH26_GSM1395403 0.897669150246858 0.0548781445638993 GLPB22-B5C
11.2075794725203 MGH26_GSM1395403 0.915879940433274 0.04450970970522 GLPB22-B5C
11.5400682464022 MGH26_GSM1395403 0.930678919238999 0.0357897279390954 GLPB22-B5C
11.8805416877985 MGH26_GSM1395403 0.942864371077059 0.0285041268269139 GLPB22-B5C
12.2377773052505 MGH26_GSM1395403 0.953047060424004 0.023158932325371 GLPB22-B5C
12.532872205188 MGH26_GSM1395403 0.959881143241218 0.0189621496465975 GLPB22-B5C
12.8948288770937 MGH26_GSM1395403 0.966744619819477 0.0155285487115745 GLPB22-B5C
13.2121275495103 MGH26_GSM1395403 0.971671807710218 0.0129177362741048 GLPB22-B5C
13.550607558594 MGH26_GSM1395403 0.976044203201617 0.0109917236906619 GLPB22-B5C
13.8079586022565 MGH26_GSM1395403 0.978872934765058 0.00937064160163072 GLPB22-B5C
14.169423984157 MGH26_GSM1395403 0.982260097310244 0.00773628126601168 GLPB22-B5C
14.5817424589803 MGH26_GSM1395403 0.985449909002651 0.00652705635558193 GLPB22-B5C
14.8698368476838 MGH26_GSM1395403 0.987330317313446 0.00553209174539428 GLPB22-B5C
15.2719261895336 MGH26_GSM1395403 0.989554712442404 0.00485363193670958 GLPB22-B5C
15.4080358453196 MGH26_GSM1395403 0.990215338614621 0.00411166807974796 GLPB22-B5C
15.9745900773012 MGH26_GSM1395403 0.992544821565706 0.0033030292578429 GLPB22-B5C
16.3125028099641 MGH26_GSM1395403 0.993660957208289 0.00258743815592229 GLPB22-B5C
17.0090834687957 MGH26_GSM1395403 0.995463316583628 0 GLPB22-B5C
-1.11949783500672 MGH26_GSM1395405 0.118280135825364 0.0064074181798703 GLPB22-B5C
0.33447674571807 MGH26_GSM1395405 0.127596358986969 0.00673289304630301 GLPB22-B5C
0.53561505048172 MGH26_GSM1395405 0.128950601680457 0.00692083929094439 GLPB22-B5C
1.01780791277441 MGH26_GSM1395405 0.132287780987625 0.0071814754758165 GLPB22-B5C
1.35910505651497 MGH26_GSM1395405 0.134738798055365 0.00744740832246091 GLPB22-B5C
1.66786488289515 MGH26_GSM1395405 0.13703825855599 0.00825979976724409 GLPB22-B5C
2.04099760506641 MGH26_GSM1395405 0.140120260127731 0.0100032488579145 GLPB22-B5C
2.37026473549824 MGH26_GSM1395405 0.143414001174172 0.0126145282940974 GLPB22-B5C
2.70519277354091 MGH26_GSM1395405 0.147638960386548 0.0163706689977857 GLPB22-B5C
3.05138254338438 MGH26_GSM1395405 0.153306318519075 0.021425805833117 GLPB22-B5C
3.39167150042419 MGH26_GSM1395405 0.160597283639764 0.0279772198863545 GLPB22-B5C
3.73463050689202 MGH26_GSM1395405 0.17019232317572 0.0363630423717753 GLPB22-B5C
4.07374141406989 MGH26_GSM1395405 0.18252342746216 0.0467191394593615 GLPB22-B5C
4.41510286991684 MGH26_GSM1395405 0.198471540923924 0.0584963965514092 GLPB22-B5C
4.75994941742115 MGH26_GSM1395405 0.218643821316121 0.0714380217065898 GLPB22-B5C
5.09795204802296 MGH26_GSM1395405 0.242790060577938 0.0855034080351497 GLPB22-B5C
5.43986910606507 MGH26_GSM1395405 0.27202513430589 0.100613073842648 GLPB22-B5C
5.78273643673335 MGH26_GSM1395405 0.30652207036465 0.116120087796233 GLPB22-B5C
6.12272872664511 MGH26_GSM1395405 0.346002004919245 0.131207777277692 GLPB22-B5C
6.4630474285577 MGH26_GSM1395405 0.390654465363225 0.144872450732053 GLPB22-B5C
6.80354375383813 MGH26_GSM1395405 0.439983002471859 0.15594167702866 GLPB22-B5C
7.14214689045643 MGH26_GSM1395405 0.492785343443281 0.163353069521501 GLPB22-B5C
7.48394472748251 MGH26_GSM1395405 0.548619069277302 0.166093394314423 GLPB22-B5C
7.82369841678734 MGH26_GSM1395405 0.605049912764789 0.163613169626932 GLPB22-B5C
8.16328637802957 MGH26_GSM1395405 0.660610975470778 0.156072090673125 GLPB22-B5C
8.50003316197123 MGH26_GSM1395405 0.713167750068005 0.144099878604304 GLPB22-B5C
8.8436957283708 MGH26_GSM1395405 0.762689484167025 0.12889573607669 GLPB22-B5C
9.18349906950401 MGH26_GSM1395405 0.806488685943709 0.111945582057414 GLPB22-B5C
9.52212886003642 MGH26_GSM1395405 0.84439679494684 0.0938276264923935 GLPB22-B5C
9.86343472593011 MGH26_GSM1395405 0.876420714251576 0.0760688009257903 GLPB22-B5C
10.2027443309187 MGH26_GSM1395405 0.902231589045662 0.0600561426529492 GLPB22-B5C
10.5430442648967 MGH26_GSM1395405 0.922668690425435 0.0465284796162452 GLPB22-B5C
10.8757389860911 MGH26_GSM1395405 0.938148469978962 0.0355718471518716 GLPB22-B5C
11.2075794725203 MGH26_GSM1395405 0.949952649041024 0.0268082480326031 GLPB22-B5C
11.5400682464022 MGH26_GSM1395405 0.958866090559305 0.0198178504205789 GLPB22-B5C
11.8805416877985 MGH26_GSM1395405 0.965613542293076 0.0143383298517066 GLPB22-B5C
12.2377773052505 MGH26_GSM1395405 0.970735704410882 0.0107362920440324 GLPB22-B5C
12.532872205188 MGH26_GSM1395405 0.973903929437315 0.00821861065569801 GLPB22-B5C
12.8948288770937 MGH26_GSM1395405 0.97687871039794 0.00637858555090147 GLPB22-B5C
13.2121275495103 MGH26_GSM1395405 0.978902627125137 0.00515388986508726 GLPB22-B5C
13.550607558594 MGH26_GSM1395405 0.980647115813488 0.00437541132859612 GLPB22-B5C
13.8079586022565 MGH26_GSM1395405 0.981773132485355 0.00384551037346086 GLPB22-B5C
14.169423984157 MGH26_GSM1395405 0.9831631513611 0.00346779816964244 GLPB22-B5C
14.5817424589803 MGH26_GSM1395405 0.984592988613402 0.0032649467490297 GLPB22-B5C
14.8698368476838 MGH26_GSM1395405 0.985533601451214 0.00307443123170247 GLPB22-B5C
15.2719261895336 MGH26_GSM1395405 0.986769797481731 0.00292643603731577 GLPB22-B5C
15.4080358453196 MGH26_GSM1395405 0.98716811368345 0.00273626485190602 GLPB22-B5C
15.9745900773012 MGH26_GSM1395405 0.98871835611512 0.00249732379961273 GLPB22-B5C
16.3125028099641 MGH26_GSM1395405 0.989562233624591 0.00223782435006083 GLPB22-B5C
17.0090834687957 MGH26_GSM1395405 0.991121058784706 0 GLPB22-B5C
-1.11949783500672 MGH26_GSM1395406 0.0924923596971558 0.0203796479660027 GLPB22-B5C
0.33447674571807 MGH26_GSM1395406 0.122123849803844 0.0235717581257223 GLPB22-B5C
0.53561505048172 MGH26_GSM1395406 0.12686503327355 0.0250718358218271 GLPB22-B5C
1.01780791277441 MGH26_GSM1395406 0.138954493551409 0.0269948432274565 GLPB22-B5C
1.35910505651497 MGH26_GSM1395406 0.148167756440664 0.0286156636997576 GLPB22-B5C
1.66786488289515 MGH26_GSM1395406 0.157003123796355 0.0303836623360721 GLPB22-B5C
2.04099760506641 MGH26_GSM1395406 0.168340262433346 0.0322458911307561 GLPB22-B5C
2.37026473549824 MGH26_GSM1395406 0.178957774474188 0.0340361367707355 GLPB22-B5C
2.70519277354091 MGH26_GSM1395406 0.190357430985362 0.0358891325765778 GLPB22-B5C
3.05138254338438 MGH26_GSM1395406 0.202781881531929 0.0377604469498823 GLPB22-B5C
3.39167150042419 MGH26_GSM1395406 0.215631344641862 0.0396112358834976 GLPB22-B5C
3.73463050689202 MGH26_GSM1395406 0.229216374745429 0.0414304430092625 GLPB22-B5C
4.07374141406989 MGH26_GSM1395406 0.243265889859081 0.0432999883487802 GLPB22-B5C
4.41510286991684 MGH26_GSM1395406 0.258046836919977 0.0456112547326523 GLPB22-B5C
4.75994941742115 MGH26_GSM1395406 0.273775720641871 0.0484669570679153 GLPB22-B5C
5.09795204802296 MGH26_GSM1395406 0.290157679628092 0.0519182363571213 GLPB22-B5C
5.43986910606507 MGH26_GSM1395406 0.307909410262053 0.0560512100859537 GLPB22-B5C
5.78273643673335 MGH26_GSM1395406 0.327127539044951 0.0608618474805481 GLPB22-B5C
6.12272872664511 MGH26_GSM1395406 0.347820097938123 0.0663532447279539 GLPB22-B5C
6.4630474285577 MGH26_GSM1395406 0.370401348051629 0.0725375032038335 GLPB22-B5C
6.80354375383813 MGH26_GSM1395406 0.395100101337551 0.0795538951196247 GLPB22-B5C
7.14214689045643 MGH26_GSM1395406 0.42203729975526 0.0875864798503569 GLPB22-B5C
7.48394472748251 MGH26_GSM1395406 0.45197416912084 0.0964664263818562 GLPB22-B5C
7.82369841678734 MGH26_GSM1395406 0.484748993378129 0.105826430831097 GLPB22-B5C
8.16328637802957 MGH26_GSM1395406 0.520686375269602 0.115154915653499 GLPB22-B5C
8.50003316197123 MGH26_GSM1395406 0.559464422770992 0.123850604027324 GLPB22-B5C
8.8436957283708 MGH26_GSM1395406 0.602027239201158 0.131003630880103 GLPB22-B5C
9.18349906950401 MGH26_GSM1395406 0.646542710674799 0.135299594591309 GLPB22-B5C
9.52212886003642 MGH26_GSM1395406 0.692359184050374 0.13450517854076 GLPB22-B5C
9.86343472593011 MGH26_GSM1395406 0.738266590479414 0.128180249968619 GLPB22-B5C
10.2027443309187 MGH26_GSM1395406 0.781759380463605 0.117324572299613 GLPB22-B5C
10.5430442648967 MGH26_GSM1395406 0.821684924671163 0.103569270504694 GLPB22-B5C
10.8757389860911 MGH26_GSM1395406 0.856141874246032 0.0886034189164052 GLPB22-B5C
11.2075794725203 MGH26_GSM1395406 0.885544075878542 0.0736531817732496 GLPB22-B5C
11.5400682464022 MGH26_GSM1395406 0.910032931978827 0.0595704149661263 GLPB22-B5C
11.8805416877985 MGH26_GSM1395406 0.930315076167747 0.0468631093797435 GLPB22-B5C
12.2377773052505 MGH26_GSM1395406 0.947056247982744 0.0370149121909229 GLPB22-B5C
12.532872205188 MGH26_GSM1395406 0.957979159791918 0.0290093827303121 GLPB22-B5C
12.8948288770937 MGH26_GSM1395406 0.96847929941902 0.0223651841332208 GLPB22-B5C
13.2121275495103 MGH26_GSM1395406 0.975575742652845 0.0173262634989321 GLPB22-B5C
13.550607558594 MGH26_GSM1395406 0.98144033647935 0.0136705315144016 GLPB22-B5C
13.8079586022565 MGH26_GSM1395406 0.984958462032002 0.0106879204472465 GLPB22-B5C
14.169423984157 MGH26_GSM1395406 0.988821775278188 0.00782271731753339 GLPB22-B5C
14.5817424589803 MGH26_GSM1395406 0.992047226151527 0.00586350534906402 GLPB22-B5C
14.8698368476838 MGH26_GSM1395406 0.993736469140726 0.00442565810384784 GLPB22-B5C
15.2719261895336 MGH26_GSM1395406 0.995515979094954 0.00353029267592676 GLPB22-B5C
15.4080358453196 MGH26_GSM1395406 0.995996486015898 0.00266175002878758 GLPB22-B5C
15.9745900773012 MGH26_GSM1395406 0.997504511759185 0.0018171560911933 GLPB22-B5C
16.3125028099641 MGH26_GSM1395406 0.998118551939635 0.00119317951323193 GLPB22-B5C
17.0090834687957 MGH26_GSM1395406 0.998949697711066 0 GLPB22-B5C
-1.11949783500672 MGH26_GSM1395407 0.0201987582557272 0.00833648093114136 GLPB22-B5C
0.33447674571807 MGH26_GSM1395407 0.0323197896223037 0.010840537739611 GLPB22-B5C
0.53561505048172 MGH26_GSM1395407 0.0345002370059755 0.0121778659231463 GLPB22-B5C
1.01780791277441 MGH26_GSM1395407 0.0403723170320739 0.0140143226552993 GLPB22-B5C
1.35910505651497 MGH26_GSM1395407 0.0451553653257862 0.0156915523531222 GLPB22-B5C
1.66786488289515 MGH26_GSM1395407 0.0500002863059718 0.017748565962488 GLPB22-B5C
2.04099760506641 MGH26_GSM1395407 0.0566228570381911 0.0202635885498048 GLPB22-B5C
2.37026473549824 MGH26_GSM1395407 0.0632949906922367 0.0231092545716121 GLPB22-B5C
2.70519277354091 MGH26_GSM1395407 0.0710349279865352 0.0265964052249444 GLPB22-B5C
3.05138254338438 MGH26_GSM1395407 0.0802423313900223 0.030812260920709 GLPB22-B5C
3.39167150042419 MGH26_GSM1395407 0.090727403522769 0.0358569887222553 GLPB22-B5C
3.73463050689202 MGH26_GSM1395407 0.103024880749882 0.0419018439022222 GLPB22-B5C
4.07374141406989 MGH26_GSM1395407 0.11723425304799 0.0491175482364797 GLPB22-B5C
4.41510286991684 MGH26_GSM1395407 0.134001090821627 0.057750022501454 GLPB22-B5C
4.75994941742115 MGH26_GSM1395407 0.15391598669955 0.0678529520940021 GLPB22-B5C
5.09795204802296 MGH26_GSM1395407 0.176850463001421 0.0795524759815246 GLPB22-B5C
5.43986910606507 MGH26_GSM1395407 0.204050811548989 0.0930333335288453 GLPB22-B5C
5.78273643673335 MGH26_GSM1395407 0.235948902279197 0.108070941543996 GLPB22-B5C
6.12272872664511 MGH26_GSM1395407 0.27269218916766 0.124303715017969 GLPB22-B5C
6.4630474285577 MGH26_GSM1395407 0.314995068105488 0.141129163242675 GLPB22-B5C
6.80354375383813 MGH26_GSM1395407 0.36304902957952 0.157125860940383 GLPB22-B5C
7.14214689045643 MGH26_GSM1395407 0.416252338937785 0.170515623262481 GLPB22-B5C
7.48394472748251 MGH26_GSM1395407 0.474534210148055 0.179621939350566 GLPB22-B5C
7.82369841678734 MGH26_GSM1395407 0.535561426722498 0.183008627262025 GLPB22-B5C
8.16328637802957 MGH26_GSM1395407 0.597708953344148 0.179978528142861 GLPB22-B5C
8.50003316197123 MGH26_GSM1395407 0.658316143874811 0.17057440448936 GLPB22-B5C
8.8436957283708 MGH26_GSM1395407 0.716936181483701 0.15575857951212 GLPB22-B5C
9.18349906950401 MGH26_GSM1395407 0.769863467212083 0.13733605746524 GLPB22-B5C
9.52212886003642 MGH26_GSM1395407 0.816369547584084 0.116876736136823 GLPB22-B5C
9.86343472593011 MGH26_GSM1395407 0.856260263214091 0.0963087686893259 GLPB22-B5C
10.2027443309187 MGH26_GSM1395407 0.888938753475004 0.0772411196799137 GLPB22-B5C
10.5430442648967 MGH26_GSM1395407 0.915223901402467 0.0607091645076639 GLPB22-B5C
10.8757389860911 MGH26_GSM1395407 0.935421519962291 0.047035799170915 GLPB22-B5C
11.2075794725203 MGH26_GSM1395407 0.951029902438753 0.0359597823537935 GLPB22-B5C
11.5400682464022 MGH26_GSM1395407 0.962986126382624 0.0271224352136025 GLPB22-B5C
11.8805416877985 MGH26_GSM1395407 0.972220595238847 0.0201300515620325 GLPB22-B5C
12.2377773052505 MGH26_GSM1395407 0.979411766637952 0.0152141160463707 GLPB22-B5C
12.532872205188 MGH26_GSM1395407 0.983901374690292 0.0115251249883363 GLPB22-B5C
12.8948288770937 MGH26_GSM1395407 0.988072970574367 0.00864767883596843 GLPB22-B5C
13.2121275495103 MGH26_GSM1395407 0.990816867588506 0.00657655118873517 GLPB22-B5C
13.550607558594 MGH26_GSM1395407 0.993042898694608 0.00512863781445951 GLPB22-B5C
13.8079586022565 MGH26_GSM1395407 0.994362758988726 0.00398170638198366 GLPB22-B5C
14.169423984157 MGH26_GSM1395407 0.995802008006705 0.00290436911974212 GLPB22-B5C
14.5817424589803 MGH26_GSM1395407 0.996999533052482 0.00217802881117773 GLPB22-B5C
14.8698368476838 MGH26_GSM1395407 0.997627010931416 0.00164777118210578 GLPB22-B5C
15.2719261895336 MGH26_GSM1395407 0.998289562161548 0.0013181431910906 GLPB22-B5C
15.4080358453196 MGH26_GSM1395407 0.998468974177564 0.000998392956422981 GLPB22-B5C
15.9745900773012 MGH26_GSM1395407 0.999034617932206 0.000686899359162949 GLPB22-B5C
16.3125028099641 MGH26_GSM1395407 0.999266729971725 0.000455503915288066 GLPB22-B5C
17.0090834687957 MGH26_GSM1395407 0.999584025189137 0 GLPB22-B5C
