dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2
-1.72337226544934 1.86152425329138 1 high_detection 0.557265095684423 -3.70819197419653 -0.000292529953559857
-3.67298735760256 3.32799279628464 1 low_detection 0.926036125862987 -6.26009721277488 0.00105322088927898
-4.10245756371881 1.84139035789867 1 high_detection 0.587696058792674 -3.85386313837335 -0.00178389271980205
-1.83681218648161 3.75948528667333 1 low_detection 0.943974932058562 -12.0440396034553 -0.00266335615086234
-1.75414213135366 4.58893706386815 1 high_detection 0.511826189104665 -13.2163213282127 -0.00225956781128641
-2.03336861520818 2.96117854027611 1 low_detection 0.980773097344436 -5.75009323929081 0.00573034252393769
-2.38531150564699 2.31863978074181 1 high_detection 0.541960014783733 -9.07921889400663 0.00469818672302183
-2.55422357271294 3.11143123561133 1 low_detection 0.943776518539464 -9.57823446082007 -0.0045855762531167
-2.17624792951812 3.25548811674997 1 high_detection 0.57608477211812 -12.3904107210541 -0.00378336325001907
-3.93029891156234 4.39088712899145 1 low_detection 0.958738103375424 -14.0417071373563 -0.00815911019867454
-4.15595659816441 2.22573925220169 1 high_detection 0.551194639748969 -6.02308373346821 0.003743720318509
-1.88318705017731 1.82374271362282 1 low_detection 0.953887717853068 -4.80256886430465 0.00210888353323888
-2.74442701697112 4.13167201286631 1 high_detection 0.580992235296697 -9.49229939185706 0.00539766906872453
-3.02622804425346 2.36303006378091 1 low_detection 0.951753247436294 -5.45525633581082 -0.00548140586438882
-4.4944783252293 1.87169864398281 1 high_detection 0.539270014712057 -5.27235185363934 0.000336646367162128
-0.824086997004388 4.30269733313236 1 low_detection 0.932227304847131 -13.6013991019213 -0.00107262310192013
-2.04937365867703 2.63102944042673 1 high_detection 0.512292227149192 -6.92907521233026 -0.000739591444805601
-2.80662928153278 3.07973320925432 1 low_detection 0.914275363680247 -7.93727602461717 0.00985536608402271
-3.45729634661074 1.78924096212026 1 high_detection 0.57416518252024 -4.51727146036897 0.000950858754897367
-2.90175927553273 0.598518820786457 1 low_detection 0.944999865065721 3.44290224243152 0.00943937088923678
-4.04293021004506 1.49016709623212 1 high_detection 0.607707285303153 -3.33972196411203 0.00361596872074109
-1.33915640553884 3.52622398883772 1 low_detection 0.949420184043384 -14.1516436616611 -0.00306455453300281
-1.32489051147247 3.31986655272799 1 high_detection 0.538510260754255 -12.3928389806104 0.00154467589026881
-3.14716680256215 3.15391101730439 1 low_detection 0.965371380816179 -8.69403165083727 0.0022308841518929
-5.55452753215732 1.99977831500005 1 high_detection 0.52197241256918 -5.1372678415743 -0.000238841307170653
-3.11107573143096 2.37564047153551 1 low_detection 0.945529301919326 -4.59917548285686 0.00475025199204387
-3.30601149630089 1.69861153371766 1 high_detection 0.554990781949269 -7.99876859146234 -0.00050233573110637
-2.86413024945187 1.83032870983649 1 low_detection 0.978229636420987 -3.04274836996102 0.00255556184837597
-3.95634047945647 1.41611682596407 1 high_detection 0.553479628136145 -2.55857050671474 0.00349153927724348
-1.07739254705236 2.41649141333231 1 low_detection 0.932708984671319 -7.06644535587271 0.00313923687206753
-2.02462422533551 3.62783694279079 1 high_detection 0.58340376280269 -11.6535690386371 0.00599807191662524
-2.53770104098059 2.67299170731153 1 low_detection 0.970425259079748 -6.49975012463806 -0.0032675775226922
-2.20779949988281 3.66138275957609 1 high_detection 0.573970754055075 -12.9446159732193 -0.00304454963088601
-2.0736911423146 2.90466169296513 1 low_detection 0.932212403158444 -7.28311115762424 -0.00615662136764401
-3.07744346899673 2.25262052635632 1 high_detection 0.557145454316481 -5.68273717303305 0.00322487995472423
-1.92528431125276 2.44304462748656 1 low_detection 0.948993959411443 -5.3014280002299 0.00294494579841887
-3.31705427928811 3.40440758576983 1 high_detection 0.613571248035514 -7.19671366749642 0.00567420137158071
-2.60405781225344 4.24702468724301 1 low_detection 0.969078374003948 -12.5479027219627 -0.00135176295712298
-1.69204103763339 1.57216375707968 1 high_detection 0.533873736330045 -4.47811760834162 0.000224521753017293
-3.37413554739789 1.25012038459654 1 low_detection 0.948390652751142 0.193250366107417 -0.00818123788019514
2.13404351659403 2.57524419234755 2 high_detection 0.562632574133799 -14.0961444697761 -0.00281001856477641
2.62612334872894 1.22337098038176 2 low_detection 0.957384105765829 -8.10772708922587 0.0029063962310266
3.01726531867047 1.9743203662858 2 high_detection 0.551408331895108 -8.44080874363072 0.00115233127066728
3.02312706784569 1.32589103096476 2 low_detection 0.922620627662844 -5.19035881378152 -0.00345495266703901
0.729097784419932 2.52036100381135 2 high_detection 0.547338237670885 -11.1075522626332 -0.00283744761834986
2.23426040343942 2.15508175015249 2 low_detection 0.911347103215545 -8.09590672973209 -0.000262647981948509
3.21401565902434 3.77513795270984 2 high_detection 0.536770028366125 -18.501060377631 -0.00686320028607346
2.35281279951479 1.76121893419938 2 low_detection 0.944001789469227 -5.54034158464787 0.00143989234155041
3.5698470658657 1.86298705874354 2 high_detection 0.534672953658372 -8.85240990397658 -0.00229059414749015
2.77447847646585 3.79588683757789 2 low_detection 0.940052426527166 -17.2095334452553 0.00101781015427981
3.00811020470408 2.48856031158155 2 high_detection 0.548140704347104 -12.3712631767735 -0.0016949684589853
2.74584489203815 1.74887240178336 2 low_detection 0.971653868739714 -12.6710447560189 0.0121933302187519
3.00177036346763 2.2519374388232 2 high_detection 0.581764396856317 -12.5253756362572 0.00751139330466499
2.87635429376712 2.59116308750225 2 low_detection 0.938692489340057 -9.63508184689106 0.00113538664317565
2.08593900891864 3.23001061917771 2 high_detection 0.595335557193538 -14.4588643920737 -0.00820936033047134
2.78735317067847 3.71984669754746 2 low_detection 0.951131281232014 -15.0939082492978 -0.00471234395614106
3.37498666044018 2.68318077571563 2 high_detection 0.534625944439931 -11.1982848452888 0.00267210039298091
2.28849432990287 2.17626093034903 2 low_detection 0.935402987986123 -9.66684346971625 0.00199663168731413
2.97475611226818 1.84980282270602 2 high_detection 0.601116223089099 -11.3781362380224 -0.00240703219587979
1.67838164739986 1.37197932167243 2 low_detection 0.939669686727585 -6.12747229872954 -0.00226263916868267
2.83002898723907 2.62642203168168 2 high_detection 0.521220748063016 -9.47272326184498 -0.00156936268520979
