dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5
-1.72337226544934 1.86152425329138 1 high_detection 0.557265095684423 -3.4180479515939 -0.00162248040613944 -0.00216056497538611 0.000506663825365012 -0.00210834689193093
-3.67298735760256 3.32799279628464 1 low_detection 0.926036125862987 -5.33528748727014 0.00521637912856382 0.00211759652836831 -0.00246583243808827 -0.000926403773417855
-4.10245756371881 1.84139035789867 1 high_detection 0.587696058792674 -3.99439363628194 0.000524940176272078 -0.000980048657180581 0.000141520222470517 -5.66447971869648e-05
-1.83681218648161 3.75948528667333 1 low_detection 0.943974932058562 -12.3816248383007 0.00210395638985409 -0.00266222986108788 0.00073166838476164 0.00110730822830626
-1.75414213135366 4.58893706386815 1 high_detection 0.511826189104665 -11.6899936058649 0.00147508441069783 -0.00619347200557586 -0.00170378626777712 0.00243903851709824
-2.03336861520818 2.96117854027611 1 low_detection 0.980773097344436 -5.13097807203951 0.00150196897347762 -0.00193742237001591 0.00180729998587899 0.00260741772905145
-2.38531150564699 2.31863978074181 1 high_detection 0.541960014783733 -8.74360506099465 -0.00627302981687383 -0.00581141393009615 -0.000497918329786718 -0.00178956262666639
-2.55422357271294 3.11143123561133 1 low_detection 0.943776518539464 -8.94797602707803 -0.00586722336653846 -0.00575327337026847 -0.00244783290247213 -6.60642847170029e-06
-2.17624792951812 3.25548811674997 1 high_detection 0.57608477211812 -11.339608420706 -0.000615732004171589 -0.00253005257855521 -0.00508104101017111 0.000742558731268739
-3.93029891156234 4.39088712899145 1 low_detection 0.958738103375424 -14.1422957632976 0.00747800687291312 -0.000102625043142949 -0.00454277765666433 -0.000953671779182259
-4.15595659816441 2.22573925220169 1 high_detection 0.551194639748969 -6.93618054623261 0.00314005095194797 0.0028241717583227 -0.00309515662338622 0.00117809162316934
-1.88318705017731 1.82374271362282 1 low_detection 0.953887717853068 -4.67287592726613 -0.00380106480587279 -0.000519295545293057 -0.00200273270746423 0.00173729939129442
-2.74442701697112 4.13167201286631 1 high_detection 0.580992235296697 -8.9005544812147 0.000586557020158992 -0.000226150607891612 0.000562902391358004 -0.00125218283714476
-3.02622804425346 2.36303006378091 1 low_detection 0.951753247436294 -5.06616806212905 0.00347730936132701 0.00306555656607589 -0.00431355960475387 -0.00113414877614321
-4.4944783252293 1.87169864398281 1 high_detection 0.539270014712057 -5.45489470904476 -0.00318117985695371 0.00115817742073537 0.00424139896797653 0.00361700160839579
-0.824086997004388 4.30269733313236 1 low_detection 0.932227304847131 -12.7489808209522 0.00482895605592482 -0.00151229674011041 0.00134642275115166 -0.00244308583416784
-2.04937365867703 2.63102944042673 1 high_detection 0.512292227149192 -6.16078378493058 0.00347917855207152 -0.00479240691057097 -0.00248606685742253 -0.000232365230823605
-2.80662928153278 3.07973320925432 1 low_detection 0.914275363680247 -8.36434344237102 -0.00119271775571242 -0.00160454236398846 -0.00183180146004292 -0.00372341355993081
-3.45729634661074 1.78924096212026 1 high_detection 0.57416518252024 -3.33840744930508 0.00121638382900659 0.00243590980013727 -0.00212251681485474 -0.00332605240930831
-2.90175927553273 0.598518820786457 1 low_detection 0.944999865065721 2.9691808935522 0.00576158964040026 -0.00577402313259572 0.00198697453470001 -0.000577589964396256
-4.04293021004506 1.49016709623212 1 high_detection 0.607707285303153 -3.71534470477425 -0.000843783359795279 -0.00073232211888808 -0.00453366708742191 0.000505756394283329
-1.33915640553884 3.52622398883772 1 low_detection 0.949420184043384 -12.531014019321 0.0077594224711812 0.0101158425071112 0.00116363717294937 0.00200657925751659
-1.32489051147247 3.31986655272799 1 high_detection 0.538510260754255 -11.0034293315989 -0.00157273030193919 -0.0055471456945798 0.00307226461967269 0.00281455360354692
-3.14716680256215 3.15391101730439 1 low_detection 0.965371380816179 -9.42379849554224 -0.00180936510265172 -0.00193345798670611 0.00277399827630948 -0.000572716892166869
-5.55452753215732 1.99977831500005 1 high_detection 0.52197241256918 -4.55605943162236 0.00086301258765586 0.000787592291116041 0.00276851212387488 0.00235428147103372
-3.11107573143096 2.37564047153551 1 low_detection 0.945529301919326 -5.30464851617297 -0.00460827372650835 -0.00607400577116322 0.00038895322125042 0.00224770068527383
-3.30601149630089 1.69861153371766 1 high_detection 0.554990781949269 -5.94368457407291 -0.00276949618410998 0.00169139656519103 -0.0068949404359172 0.00280295881002284
-2.86413024945187 1.83032870983649 1 low_detection 0.978229636420987 -2.92063478431865 -0.00137130638975748 0.00206448530745851 0.00674489707302221 0.000928081470961139
-3.95634047945647 1.41611682596407 1 high_detection 0.553479628136145 -1.61595648643195 0.000697254685897738 -0.00365865317808391 -0.000545601974426333 0.000842295205609573
-1.07739254705236 2.41649141333231 1 low_detection 0.932708984671319 -7.27061864736469 0.0100893514613445 -0.00115936798547329 -0.00270121382237611 -0.00134417149123182
-2.02462422533551 3.62783694279079 1 high_detection 0.58340376280269 -9.50016894783638 -0.00113575899240618 -0.00116115930954862 -0.00185941501199498 -0.00285397422304191
-2.53770104098059 2.67299170731153 1 low_detection 0.970425259079748 -7.06233118785467 -0.000696484680323681 0.00478854856154763 -0.000262040488069836 0.00176883876444142
-2.20779949988281 3.66138275957609 1 high_detection 0.573970754055075 -11.8794879456103 0.00520673902188424 -5.25874033790472e-05 -0.00722219851114363 0.000861561679048559
-2.0736911423146 2.90466169296513 1 low_detection 0.932212403158444 -5.9020928328876 -0.00566859502063062 0.00262098805642197 -0.000684108718533944 0.00045989087973568
-3.07744346899673 2.25262052635632 1 high_detection 0.557145454316481 -5.86789526562974 0.00253824468372681 0.00214965472355006 0.00212967687341355 0.00117264113053089
-1.92528431125276 2.44304462748656 1 low_detection 0.948993959411443 -4.22931885563328 0.000967175896078144 -0.00347493522620262 -0.000591122311534019 -0.001761193994789
-3.31705427928811 3.40440758576983 1 high_detection 0.613571248035514 -7.36796217947256 -0.011307458569235 0.0052343594316148 9.80460174989149e-05 -0.000483797330128328
