dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2
-2.69928596378782 1.14595942406851 1 high_detection 0.584400264972066 -0.00281774563439308 0.00119693257665266
0.400300436574766 2.68225488262737 1 low_detection 0.947464296080348 0.00140023900000007 -0.000634687563034155
-1.69875520126289 2.22289117790681 1 high_detection 0.491308479237002 -0.00140887375953474 -0.00422895043795604
-1.51045011016646 2.97466503808326 1 low_detection 0.943854408658448 -0.00742686923291049 -0.00259854398086982
-2.66375034597807 1.29241877774894 1 high_detection 0.566426897331619 -0.00779018485197002 0.00542832346481082
-1.36970788362201 2.43336750751582 1 low_detection 0.957306597842342 0.00255037986523822 0.00288819255056652
-2.78851269899582 1.96614040369488 1 high_detection 0.525756108596334 -0.00589759121576623 0.00151874130485093
-2.41800040447896 2.08549100875947 1 low_detection 0.968079478763847 0.00238310061310922 0.0049811084362857
-2.48727776564827 2.7079887101093 1 high_detection 0.556249208719782 -0.000210610693267582 -0.00377259431269252
-3.4687817344763 2.30351552190124 1 low_detection 0.970310530475203 0.000982941786940964 0.000707160961262935
-2.52881405726509 1.97321292141514 1 high_detection 0.54468919913585 -0.0013543323849269 0.00101290255415904
-0.211831718267971 3.13946245326596 1 low_detection 0.951816092899916 0.00520739438608422 0.00112579455491962
-0.826335610993659 1.84870132143762 1 high_detection 0.611989807266585 -0.00481662108786319 -0.00149016320444727
-3.06551961086471 3.76213552889236 1 low_detection 0.957602187031768 0.00154725465115107 0.00329857303951493
-3.73575767921748 3.86057184383594 1 high_detection 0.580027951400324 -0.000748159920244175 -0.00636023209060685
-1.99535075130347 2.23870358524909 1 low_detection 0.952534796279994 -0.00315457723717646 -0.00454010314938622
-3.76851275940659 0.739936308245508 1 high_detection 0.610004817953049 -0.00196246334479831 0.00388613830817091
-2.41272079324073 1.49855538579413 1 low_detection 0.947688782640411 -0.00488898711769257 0.00264360712541761
-3.62681104714158 2.62209316305239 1 high_detection 0.533409058306533 -0.0044660188456823 -0.0051548399293396
-2.62274114606018 3.18964581469621 1 low_detection 0.92933134539407 0.00194236419830379 0.00377641166599243
-3.29338415864638 2.41767161431466 1 high_detection 0.610374154528684 0.00219518278628634 0.00362220396294691
-1.06082518156986 2.00038924828039 1 low_detection 0.95482477204244 0.00361213022923494 6.43860106311071e-05
-1.55916903912669 2.41385279377785 1 high_detection 0.515022292119436 -0.0005568240584834 0.00123585354072518
-2.50923698244314 0.967388097870992 1 low_detection 0.921331759002665 -0.00677171691126107 0.00156068327882044
-3.19485548402287 4.2571773360667 1 high_detection 0.600948559249737 -0.0044088704795521 -0.00187363005012236
-1.80193397861213 3.28905849325738 1 low_detection 0.95563231996147 -0.00090555199615386 0.000305521577427286
-3.15784495820644 2.61589393762341 1 high_detection 0.544680167302844 0.00206483510625001 0.00182803314631911
-1.98512442065413 2.54227770680527 1 low_detection 0.96485989665055 -0.00176303766176606 0.00369908684621176
-3.46975349594738 1.05600665437745 1 high_detection 0.549095062873763 -0.000200660310805774 -0.000698294531389385
-0.894410090436846 2.58283025650811 1 low_detection 0.971816887774325 -0.00600992109966025 -0.00253288390949511
-2.73820104799354 1.1960852706664 1 high_detection 0.509544666100747 -0.000818112682607368 0.00139321825017857
-4.7546712795446 0.0937218084235396 1 low_detection 0.953352825739857 0.000937990977856423 -0.000181397909373795
-3.18455985395739 2.23886443541726 1 high_detection 0.562854782461634 -0.00487535810372527 -0.00400208526057336
-2.26132083228847 3.05505265968948 1 low_detection 0.951879715260537 0.00261324148160048 -0.000695318831330505
-2.84959860187092 1.32622484364271 1 high_detection 0.602359111809061 0.0012253320515373 -0.0023935205831481
-2.52040704288565 2.67490571657579 1 low_detection 0.942807365700234 -0.00113453794181033 0.00113625096980035
-2.07680206118654 1.28877935395458 1 high_detection 0.523946566510299 -0.00461605247548751 -0.00187794962869875
-2.47895440865598 2.48911529380055 1 low_detection 0.941817850297947 -0.0013497336449947 0.010017497882328
-1.45060056776964 3.23516849454527 1 high_detection 0.582548140055583 -0.00586814489349906 -0.000592508524531203
-3.44908448863564 2.27574492751067 1 low_detection 0.986200661988411 -0.00123188217948629 -0.00260009952669386
2.44608503036467 3.01003584874803 2 high_detection 0.518753859530237 0.00192744892567111 -0.0064697411173946
2.68122961191553 3.37771036659182 2 low_detection 0.929943050070595 0.00373400177642297 -0.000238407569626836
1.83244336701257 2.57069697390044 2 high_detection 0.595466826702635 7.96722634240307e-05 -0.00057253212696464
0.688552011553711 2.85052592390616 2 low_detection 0.957289320247313 0.0109692425229944 -0.000431905422007915
2.03368475840736 1.79268626342083 2 high_detection 0.560282752649549 0.00604103670994077 -0.000383889161095102
2.44664300096552 2.9374586240904 2 low_detection 0.975295071102067 0.00258273701315434 0.000256840555226807
2.87759645865247 3.18235601417948 2 high_detection 0.569146216510252 -0.00501915709733829 0.00650133030156278
1.54997318005526 4.14848172546086 2 low_detection 0.943901804031058 -0.0002415878986574 -0.000140795020342387
2.94997585213643 4.61249380206691 2 high_detection 0.621111946676226 -0.00246794126055018 -0.0043070086759493
2.47112024129275 2.27197488092127 2 low_detection 0.95341744586242 -0.00147965433087757 0.005286862308823
2.95092609545608 3.66599184605056 2 high_detection 0.567999944991424 0.000862562936892332 -0.00265243473597947
2.94881941116756 1.87497635128936 2 low_detection 0.960474135162639 0.00328326845534237 0.00194934700020749
4.04978580460315 2.98320858091986 2 high_detection 0.58543943115645 0.00273611378501659 -0.00169570941996797
2.23093411430692 1.72410062451907 2 low_detection 0.942944673103474 0.00305464648003768 0.00170806115012314
2.49322500844485 3.6652926242412 2 high_detection 0.610486056386467 0.0051842905524738 -0.000478830815623102
2.70864624525991 1.56826099349532 2 low_detection 0.938157899978541 0.000810989131203442 0.00342847239406699
2.69770098813812 2.44109487905145 2 high_detection 0.596915787401883 -0.004953733669181 -0.000156030295837471
2.74194634764856 1.76795232665679 2 low_detection 0.94685397504273 0.0018721029311471 0.00447047899829175
2.60109909776078 2.64957429238046 2 high_detection 0.560096740542472 0.000928063507577462 -0.00612716531711073
0.698550035979616 2.5150971726215 2 low_detection 0.944630054464157 0.00140337665311391 0.00556190795333329
3.24352319471025 1.88644786563051 2 high_detection 0.549568990737967 0.00312638372072696 0.000808837016469921
2.44599434201465 1.14019839939309 2 low_detection 0.929820387287789 0.00183333481740424 -0.00072611072767961
0.699074232542789 0.911850227143787 2 high_detection 0.541732744068195 -0.00228028010356183 -0.00427939530093395
2.08158036554612 3.08936883914089 2 low_detection 0.95889318274644 -0.0093596682970673 -0.00646071921211016
4.23899145347099 1.49546433414816 2 high_detection 0.552102112176895 -0.00234949889606788 -0.00187165785299692
3.33605884571602 3.74894774362593 2 low_detection 0.955539354184083 0.00169694819096489 0.00162118538802246
3.93290157481082 3.59437016798247 2 high_detection 0.570259952974281 0.00368541229360534 -0.00186831259932869
1.69395016732945 3.80030279433431 2 low_detection 0.957758663494368 -0.00105881764324218 0.000298196713194456
3.6528275980543 3.39801351815448 2 high_detection 0.57789986116801 -0.00237314751500172 0.00193385220878866
0.691738946498327 0.916476108105237 2 low_detection 0.975859350136435 -0.00360789856208985 -0.00169783902343547
0.342169198239179 2.93543584010744 2 high_detection 0.558395250166177 -0.00151998701245435 -0.00512975904416166
3.131917391067 2.53766479950618 2 low_detection 0.944278176442153 -0.00313563248087407 0.00523689539238617
1.08589599183572 0.607512384310429 2 high_detection 0.542927908231947 0.00397588894933913 0.00221586017666456
1.42735636938707 3.51207153819371 2 low_detection 0.956010712197031 0.00580153654076012 0.00249272685843093
2.79502713218929 1.2378210391002 2 high_detection 0.616105376697425 0.00126570212126914 -0.00172699040458979
1.92391329724142 2.10113003878535 2 low_detection 0.953815896431248 0.00177921702097127 -0.00389778065448631
2.08657659445038 2.14470133164956 2 high_detection 0.573124144691831 0.00419707741950157 0.00379860937044456
1.75436324387913 2.08620419262312 2 low_detection 0.940191203061427 0.000899287076212895 -0.000214624892093915
2.96961465639463 1.28798948898775 2 high_detection 0.601949491779903 0.00615582272555986 -0.00227491605724907
