dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5
-1.3147152355314 2.5521323277177 1 high_detection 0.584308075603526 -14.4196839556654 -5.75971220219691 -0.00288917246805106 -0.0021420591300873 -1.81818962954146e-05
-2.28693367891293 1.63669607357908 1 low_detection 0.943438930097371 -7.92075830372978 -9.67850594086606 0.00420109494755237 -0.00115248401579901 0.000362636019696056
-2.29127598722161 4.00589725131698 1 high_detection 0.55413938752653 -17.4002942314307 -12.0359685517165 0.00557136215836557 -0.0041119676931119 0.00253139482869494
-1.50240009076237 1.03557389720603 1 low_detection 0.959021187193496 -3.28583037644599 -9.9250153151735 -0.00144070775091498 -0.00585469131531696 0.00320861783938557
-3.37580359068359 0.924734576326743 1 high_detection 0.550909130339694 -4.27191025415044 -14.5359525743122 0.000691152803049375 0.0030756928750559 -0.00417430042206647
-1.64526341023168 2.24956867080013 1 low_detection 0.952758222730068 -10.4966943457224 -8.88372267679802 0.00380391482793369 -0.00477400075129053 -0.000274383540548007
-3.29482003536241 4.27339084287716 1 high_detection 0.529526403319151 -20.0332012556425 -13.2846234225448 0.000906210812242641 -0.000302995319251771 0.00425248063095199
-3.70285158972069 1.89249594018253 1 low_detection 0.961328478046155 -7.25757878801379 -13.3048087474921 0.00551423822925443 0.00259535860457635 0.00148637116303196
-1.52919323962596 2.19729982472436 1 high_detection 0.586285401249991 -13.4942953378739 -8.22861817088715 -0.00162100712493564 -0.00281998479307731 0.00193171033522361
-1.68214695985429 2.87778541198151 1 low_detection 0.955003393218392 -13.354593021276 -8.69796053214312 -0.00284827849778452 0.00474818350889888 0.000758905118690018
-2.78367811214197 2.51107637311966 1 high_detection 0.535545656170477 -9.69655865360417 -12.3263654279034 0.00346772378403403 -0.00614057448747451 0.000633393664226209
-3.2359296972075 2.45612089084616 1 low_detection 0.970817805588763 -13.3801267790205 -12.60106583369 0.00441963451538724 0.00287241027259356 -0.00117895825002273
-1.58371840677553 1.71240959097387 1 high_detection 0.550580504432985 -7.15297182914105 -7.18435131949891 -0.00327191482107494 0.000835026776106709 -0.00239295343033011
-2.35324364684717 2.91111435898647 1 low_detection 0.940707631037076 -11.6176771748133 -10.122256751994 -0.0039054131360629 0.00220471574240988 0.00286497288544213
-2.92441613373397 3.89126599887273 1 high_detection 0.608648630788174 -19.926557130309 -12.0774685379898 -0.00199208788523511 -0.000474346487856924 -0.000809706364182172
-0.973141296314463 2.00084270210174 1 low_detection 0.926658280239772 -7.13284777383012 -7.4693788225426 0.00270464353340476 -0.0042845386018804 0.000270458757497114
-1.81607691977391 2.24388647818436 1 high_detection 0.651989181543327 -8.44394982883696 -9.58373359510679 -0.00366450993492382 0.0026983988932076 -0.000473141123552218
-2.74821851818262 2.21443945185266 1 low_detection 0.96476313582147 -10.0642763287076 -10.7333208013115 0.00475971101871067 -0.00366123094763412 -0.00420105668977322
-2.45085793121923 1.10735761120466 1 high_detection 0.553345463400295 -2.76906497846558 -10.7675846586433 0.000640825754934787 0.00184163427208269 -0.00258453094400075
-1.57887669303176 0.577566783511538 1 low_detection 0.96526770185451 0.388819555515252 -6.37822982758332 -0.00045907046311094 -0.000399857516668206 -0.00345490567632636
-2.00929586422942 2.63615806167209 1 high_detection 0.594397252477807 -12.0789030825775 -8.16357267800449 -0.0013441787068589 -0.00144221263350065 0.000795327847769811
-2.29935307456609 4.28951061796128 1 low_detection 0.969429831652906 -21.5592457439252 -11.2288410758872 0.0030431631177497 0.00344777992175448 -0.000180254815915344
