dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-1.3147152355314 2.5521323277177 1 high_detection 0.584308075603526 12.9217582536465 7.42552057029793 -0.00271377005496581 -0.00259156879826611 0.00138665580596277 0.000539781724166322 0.00184036734548708 -0.00118299047812017 -0.00246013188226363 0.00368241140272342
-2.28693367891293 1.63669607357908 1 low_detection 0.943438930097371 6.67507027921909 10.4753486005825 0.000930065611992102 -0.00201379373302241 -0.00209801309426563 0.00342857189013964 0.00125228617146671 -0.00555076299945147 0.00157973006700064 -0.00031217209405119
-2.29127598722161 4.00589725131698 1 high_detection 0.55413938752653 16.9083440015562 14.5838467595303 -0.000206426586328938 0.00122247727206026 -0.00676640905171303 0.00050640283013553 -0.000754041271170563 -0.000969618203701703 0.00230341903192173 0.000103117163105672
-1.50240009076237 1.03557389720603 1 low_detection 0.959021187193496 1.64357419182311 9.54880767596917 -0.00200675896465 -0.00564796080258265 -0.00724429159192298 -0.00296586353056305 -0.000716593741770331 0.000611030755726649 -0.00467399703053557 0.000158488811262069
-3.37580359068359 0.924734576326743 1 high_detection 0.550909130339694 2.67292729596479 14.1511422719618 -0.00514587026321235 0.00330469128893859 0.000929651283275478 0.000800000367323555 0.00232375106553661 -0.00222167426879259 -0.00647505577016842 -0.000415859530711185
-1.64526341023168 2.24956867080013 1 low_detection 0.952758222730068 8.67358845145779 10.3370596470074 0.00233812891251043 0.00154626472880056 0.00131450054956882 0.000525136298689459 -0.00268714876259672 0.00201967968994307 0.000218357584441416 0.000552568242011469
-3.29482003536241 4.27339084287716 1 high_detection 0.529526403319151 17.144172649695 15.4800761901538 0.00546232548167209 0.00143831657117745 0.00392177567561923 -0.000880275196264621 -0.00251908158830597 0.00245673684443573 -0.000720748869349176 0.00442278908012302
-3.70285158972069 1.89249594018253 1 low_detection 0.961328478046155 4.2062038919209 14.7774511302071 -0.000955785566258514 0.000153866420291302 -0.00185651108104672 0.00072581112807 -0.0063296737553686 0.00196857354947491 0.00103050917812879 0.00216217615145391
-1.52919323962596 2.19729982472436 1 high_detection 0.586285401249991 10.6975874937072 10.3077181089996 -0.00144270854949419 0.00176617747603169 0.00154635716061581 -0.00121539083489928 -0.00249851254706415 0.00310725716922587 0.00445588397045117 0.000188546112997073
-1.68214695985429 2.87778541198151 1 low_detection 0.955003393218392 12.5929099784487 12.0693005326532 -0.000716673799181504 -0.00101114176790738 0.0012755871252063 0.0019355886640238 0.00139935102918791 0.00244628655442775 -0.0004687935604754 -0.00376359364241166
-2.78367811214197 2.51107637311966 1 high_detection 0.535545656170477 8.03828497621816 13.5596029481643 0.00289976238466411 0.000925725341160458 -0.0025881725746995 0.00143704285788358 -0.00356440087918942 -0.00416333920408506 -0.00298150454136508 0.00230662416100025
