dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5
-1.66558267770018 1.66640449346332 1 high_detection 0.60393410820113 0.00417338349352398 -0.00306328554223793 -0.00389098952001075 0.00143722096620399 -0.000679168525011838
-2.04270140116139 1.80160096496665 1 low_detection 0.952488605838359 0.000246664515358091 0.00195707283935702 -0.00305138067623819 0.00407369387800468 -0.000443846634008837
-2.47958168649149 1.15570653336726 1 high_detection 0.563286063517385 -0.00211904773227285 0.000744477170060489 -0.000505326839012018 -0.00136996449262965 -0.00180917246701892
-3.19653264271923 1.32141284527213 1 low_detection 0.924789492028658 -0.00136811350055184 0.00612237719358496 -0.00246051148428945 -0.00350140660753842 -0.000146738409182549
-1.65247011422047 1.62888991199399 1 high_detection 0.630477660018536 0.00585852444234627 0.00489724200805284 -0.00123115182925685 0.00196116812239842 -0.00198534694311448
-1.48950984344535 2.68780723451462 1 low_detection 0.965794757947947 -0.00145824496613266 0.000803220280197275 -0.00228077851481939 -0.00150208191869217 0.00165593949865293
-3.05624126819328 2.67402367257048 1 high_detection 0.54618408367492 -0.00672565889557586 -0.000267522007261765 0.000514484598894582 0.00434174585527241 0.00219249884829646
-1.61731716673467 2.55628602248082 1 low_detection 0.971353953486541 0.00816130035908424 -0.000580168051983008 0.00297396560122886 0.00249867214941568 0.00152401516142517
-2.7378151868021 2.21261045180563 1 high_detection 0.602625469704127 -0.00037897707438839 0.00454155267740583 0.0034148067957664 -0.00164564469380405 -0.00349188163404459
-3.53433712313371 3.53114458523352 1 low_detection 0.933686791862353 -0.00464609377193973 -0.00127774776292289 0.00145612593698953 0.000210167996676358 0.00321608349716857
-2.07136932015705 1.83080512879298 1 high_detection 0.647034168934269 3.99190268020478e-06 -0.00212026935266684 0.0026318730190054 -0.000347758912573841 0.003114115151573
-0.742843221380567 2.58473997974437 1 low_detection 0.938002080585994 -0.00291987432878858 -0.00158799634007307 0.000761856963515001 0.00593772053051915 -0.00203401445943915
-2.83606189738729 3.73154317324441 1 high_detection 0.56451358027902 0.00028818663875602 -0.00154390685370481 -0.00450263840042837 0.00221370824707362 0.00433509600841492
-2.57903588698981 2.96463050188523 1 low_detection 0.931354762542149 0.00350756060536166 -0.0068711347661077 0.00145249382191042 -0.00097022099869349 0.00372195018673736
-2.25014823392063 1.4840773827076 1 high_detection 0.573243344063702 0.00445405124544398 -0.0028978215549629 -0.00138346493550104 -0.00136768319747075 0.00209688552172942
-3.00341475134493 1.39157414197977 1 low_detection 0.957836732201312 -0.000395185814429115 0.00189764184486771 0.00206600708638829 -0.00138023422814521 0.00229296689303355
-1.90398304046656 2.62205277086745 1 high_detection 0.614099395436819 0.00446392483409678 -0.00276679571695197 -0.00346740043881809 0.0006526925718969 0.00172069762117489
-2.9165460061971 3.7419995498061 1 low_detection 0.956473937523345 -0.0019862265476204 0.00559553425451464 -0.000620935275418832 -0.00612374942903991 0.000151312355097736
-3.81192584510847 3.0408119345826 1 high_detection 0.510978613239836 -0.000338471497165362 -0.00359637801689822 -0.000149404495169697 0.00403589514513705 0.00339852574326879
-3.16592277172654 2.42069809779115 1 low_detection 0.94855961306643 0.00218414560606827 -0.00185511671557634 0.00150262962408975 -0.0040878001944554 0.00267816763569317
-3.47169706644723 1.47098497269042 1 high_detection 0.546782939247225 -0.00312783502587696 0.00589598826709157 -0.00529577438907121 0.00260719244616804 -0.000811048255107195
-3.20468347696178 3.57303668438675 1 low_detection 0.953690761155596 -0.00407321190032501 0.00162963281573243 0.00176478702303239 0.00328743110692769 -0.00140262472564458
-1.22770705952155 2.95761803521203 1 high_detection 0.585415603463966 0.00368673465118282 0.00214360208818525 -0.000277540820663648 -0.00245734558636208 0.000778982858568948
-2.28474515124102 2.15843062733472 1 low_detection 0.948111550328681 0.0023656166911582 0.00257116892533691 -0.00138197452113334 0.000186534901597329 0.00208964350912921
-3.10081656924589 2.67171432960968 1 high_detection 0.645534787061181 -0.00300476500406813 -0.00195530874388351 -0.00670206878162377 0.00252840747622056 -0.00147035434745005
-1.29565810476342 0.886738974909091 1 low_detection 0.939626707373975 -0.00644718577217272 0.00419591404546295 -0.000185439534507683 0.00234261905641843 -0.00181263900412042
-2.147590587983 2.23986990576792 1 high_detection 0.515649344557144 0.0072515354754641 -0.00249143600497805 -0.00258120806390776 -0.00185316801208768 -0.00159424746584439
-2.1745648734005 1.05350303721031 1 low_detection 0.954090984355591 1.06662215467165e-06 -0.0051557477164059 0.00470331723716695 0.00200580811870827 -0.00413499674862905
-1.14406963776378 3.26810558980667 1 high_detection 0.515729303453244 -0.00116841225707104 -0.000911434089606334 0.00187072015886089 -0.00340742658420956 -0.000925784347228825
