dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-2.74682802452029 3.05475443873593 1 high_detection 0.493883104069571 17.6278894041364 1.09159578259198 0.16233000315243 -0.00552392145379905 0.000337189785147251 -0.00537940368298111 0.000689376042064031 0.000395784017805399 3.08370211525107e-06 -2.3148469744451e-05
-2.85702849082103 3.23081972035317 1 low_detection 0.943333472664367 16.9309354795878 4.2921304159011 0.0631443395971208 -0.00281307911005002 0.000215661109966577 -0.00202537350796722 -0.000727609842625637 0.00327707169780847 0.0014320414212125 -0.00496405866430921
-0.806987678088999 0.916574411892618 1 high_detection 0.552467504295425 4.96166196860285 1.88571599318764 0.0217838487113133 0.000724377098050382 -0.000172824678489053 -0.00145296604930624 -0.00474421388136817 0.000349545434625181 -0.00463791841257932 0.000135377314523868
-3.84352687626601 1.2904833443523 1 low_detection 0.93947725082181 15.966002224666 -5.94911612048073 -0.052050756325915 -0.00567992750753139 -0.00605650167989105 -0.00143915921912126 -0.00306460836344742 0.00130045693569818 0.00158580180525805 0.0009606772089493
-4.17567536220038 2.05179295095077 1 high_detection 0.568665371178862 21.6673297093855 -5.95318428746076 -0.0779629179263761 -0.0039016509259853 -0.00359772977192216 0.00513522172646503 -0.00279279489954337 -0.00071463509806135 0.00168040237765493 0.00440311662768083
-1.67495282927939 5.41840792985951 1 low_detection 0.965449164717081 17.6624301786567 17.2927157363293 0.0169213960331984 -0.00395779034952823 0.000946890629105973 0.000960082705821072 6.9970892901802e-05 0.000451133025991001 0.00108018622442834 0.00267592782054879
-5.04709751173958 2.34384646137679 1 high_detection 0.590402868717451 24.7926894139044 -5.46922107238244 -0.0352820044023008 -0.000576105431081225 0.000160818167608674 -0.00459267258054545 -0.0036366645874155 -0.00443635703630545 -0.000844242593061457 -0.00407491100507723
-3.34274444856871 1.0230076984247 1 low_detection 0.962496215399468 13.9988593557658 -4.20543879672401 0.169367559808055 -0.00692170655076356 -0.00612891279654511 -0.000627165779460419 0.000430028984103816 0.000929069288846895 0.00153149742051052 -0.000725548063073736
-4.08527023426602 1.74620141712497 1 high_detection 0.550688129200496 18.0020216196476 -3.03625372924439 0.0415564172934463 -0.00141035062837565 -0.00120232647575428 -0.00392203898832173 3.2727389754458e-05 0.000591249901318647 0.00106915889375649 -0.000816586172556552
-2.34980393838051 1.30017486989365 1 low_detection 0.95481132263743 11.6952573828362 -0.559132310599021 0.113323981671505 -3.24458110069064e-05 -0.00430116997006479 0.0051681423464244 -0.00184111437399533 0.00325374716535521 0.00246677423763098 0.00216495226757474
