dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-1.44332570494588 2.89149257461479 1 high_detection 0.527412122184446 6.12948684238395 -2.00871168411414 -0.295000441295249 0.0737671197984608 0.0178828037645975 -0.00144793575363715 0.00178717607465936 -0.00227213665135362 -0.00253090011511919 -0.00489741430912595
-2.26824016162841 1.1119940283184 1 low_detection 0.943213618588563 -1.00411813279752 -1.58834864034999 -0.0593345083586335 -0.174492926496968 -0.00323851847501834 0.00374446976211721 0.00167615776571293 -0.000782511795676276 5.53989741748691e-05 0.00184580984303376
-2.8922354798208 3.05362105732767 1 high_detection 0.501264526264346 7.30685571738922 -5.47597968338072 -0.832104906049475 -0.118884753682782 0.00778619391447153 -0.0182345733101874 -0.00360542696554425 0.00701237916241 0.00339671703460858 -0.000162110084410943
-1.73289303030861 2.58148411793202 1 low_detection 0.957481101092201 6.64567849480693 -3.32014152387735 -0.458597738391186 -0.341139582120139 0.00645126753545157 -0.004758061028571 0.0141456766211339 -0.00134210868930646 -0.00043641896656918 0.00100010813398442
-1.87156231180637 2.75555119977522 1 high_detection 0.554731807076921 7.27461551096421 -2.3268608800906 -0.655878655400915 0.0116899560499014 0.00687066657089833 -0.00261720854723127 0.0034343615869867 0.00497009517188721 -0.00165409982310824 0.00094897791510456
-3.14616297551825 3.04427171161105 1 low_detection 0.948322367518005 7.19120290422764 -5.36114183117217 -0.771561281076755 -0.256828692320337 0.00178605173221307 -0.00784462812783386 0.00126071326913849 0.00192565010976897 0.00309951076960833 -0.00142289086163599
-1.52926797286589 1.67415555863619 1 high_detection 0.603640463304478 3.81351579955154 -2.43537372099048 -0.449921159659037 0.120495487714283 0.00434541298241853 -0.0144436105643887 0.00130619144735281 0.00375043422019252 -0.00264967586476316 -0.00156068057507043
-3.2738868798192 1.78486799686141 1 low_detection 0.931402505573007 2.39741466043994 -8.63904538729238 -0.691269827150114 -0.4587239109759 -0.0156022798130256 0.00107766907338017 0.00588853181849858 -0.00175170157203394 0.00391982874708437 -0.000337448083132882
-1.39665314397318 2.04041865180089 1 high_detection 0.548075709129331 4.81215762793058 -4.76304759071002 -0.106248196081883 0.0350412429731042 -0.0015479945772721 0.0026147113876418 -0.00693064750145967 0.00375399749682252 0.000715759694732461 -0.00359515498112825
-2.271481598633 2.51486152994133 1 low_detection 0.96633676399717 3.46006863344648 -5.46508658178936 -0.374981328493528 -0.258977078892913 -0.0122458468285143 -0.00783572126271658 0.00683144661145476 0.00332324325080209 -0.00023887495489736 0.00237705667151688
