dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-1.3057495866992 3.75379347107546 1 high_detection 0.551981686365009 16.6735836620872 0.00485314190676485 0.00182994476018995 0.000225981818086221 -0.000340330582069973 -0.0047023832969273 -0.00294726587055103 0.000531351643321916 0.00111321269839221 -0.000505815688763024
-3.19118409841549 2.86278777481964 1 low_detection 0.966520694395702 18.9286673953434 0.00322205762858511 -0.00388608972064313 -6.09258558880147e-05 -0.000158002318488012 0.00529197192445422 0.00369137627275052 0.00313426970055932 -0.00605240922101705 0.000633167608787589
-3.0853013501215 1.51399975162411 1 high_detection 0.539316119533735 21.250762733417 0.00177456327260429 -0.00146547913311751 -0.00331015683292043 -0.00160378274300885 0.00367625879280091 -0.00338701858308345 -0.000147531384994286 0.000968873638688577 -0.000648388739018429
-1.66769866763646 1.90362587993896 1 low_detection 0.928855495552804 12.1492484113885 -0.000326641728877363 0.00394088100757474 -0.00215761861571575 -0.00240847454407572 -0.00103761204861127 -0.00449891378500783 -0.000450134385083191 -0.00260412119534554 -0.00170664320583753
-1.84480968793647 1.92653457939419 1 high_detection 0.535479818106586 13.4212419694162 0.00150355376641129 -0.00495942244594504 -0.00283238612888879 0.00331176218195748 -0.000666648740792329 -0.000209041926012183 -0.00125031757242144 -0.00673998978130617 -0.000513079216972925
-2.21049509573873 2.9789768039825 1 low_detection 0.905511247081813 18.3133672852327 -0.00321551629999695 -0.00162356283845107 0.00268741449684278 3.71355808628882e-05 0.000556159099552749 0.00279147044972858 -0.00477095781677945 0.000107600037654748 0.00034241214617716
-2.80884437438267 3.30965509576465 1 high_detection 0.556024181895297 18.2132877259648 -0.00822581534102441 -0.00356059951205664 -0.00186030647688822 0.00177206898768345 0.00149373112447264 -0.00122644085123948 -0.00179927555206938 0.000379249441128654 0.00272011205284434
-1.74036233767539 2.06570921367822 1 low_detection 0.952259324085012 14.5606014709784 0.00513557317688284 0.00267430578575976 -0.00222709710487268 0.0021352412048117 -0.00193671001805208 0.00238063021335519 0.0010585416461041 -0.00335653228728834 -0.00282608880536525
-3.92426094234328 2.14326683121447 1 high_detection 0.602349303093472 25.9566253060145 0.0044185725335325 -0.00172056463653948 0.00180630725257144 0.000806265453184126 -0.000168609055493359 0.00267788140255561 -0.0019273377426417 0.00376132667716508 0.0014585939550452
-2.60992867632682 3.79533028362241 1 low_detection 0.943539625042571 19.368043844942 0.00883726155288392 0.00189961495645662 -0.00536219596630398 0.00423647224250489 -0.000253563977097504 -0.00550533971228077 -0.00451980495077191 -0.000902147378195171 0.000216829622429504
-3.17523286639557 0.788916042610794 1 high_detection 0.609494808886693 15.6915208635651 -0.00573421787080668 0.000321467130996622 0.000276366300385085 -0.00502720950519629 0.00463172641952763 0.00276160625335631 -0.000205261648102057 -0.00570360104863471 -0.000338400148624277
-1.10623655789116 2.37582322925559 1 low_detection 0.925501268307652 10.7339654667708 0.00144552757689784 0.000503787766319132 -0.00430738116243608 0.000583187942634768 0.00130120196441556 -0.00256572384933312 -0.00175306425992397 -0.00286731077942119 0.00100801823998587
-1.77512854149825 0.0265699844860103 1 high_detection 0.563243691836778 7.07049252105161 -0.00650465071812263 -0.00142475891653003 0.00461961483843298 0.000109623758799346 0.000593469399952143 -0.00339924772313239 -0.00288071177031979 9.50411706117107e-05 0.00130003377073175
-3.95158820085012 1.96272849548251 1 low_detection 0.956308810478662 26.7800245400092 -0.00257754563409177 0.000808761609079498 -0.00283672311506201 0.00221986163894845 0.0029332206746625 0.00263240951442637 -0.00407667254809453 -0.000491381921095239 0.000912421091103487
-2.76111733664818 1.6882907204306 1 high_detection 0.556440935219782 19.868280523418 0.00244895622005748 -0.00474212007261415 -0.00478959375894416 0.00114121456888659 0.000597961616586336 -0.0047459153172365 -0.000140150662371677 -0.00343666985471507 -0.000762879490389066
-1.96662915838341 3.78115146276021 1 low_detection 0.939171289508864 15.7619417335452 -0.00148008684846751 -0.00226422754092956 -0.00665111272803793 -0.00465528992373891 -0.00481293826137624 -0.000375468339196722 -0.00762256291746741 0.0009214680524695 -0.00146006456602169
-2.8878975539981 1.21451784635459 1 high_detection 0.509641076839419 16.9139513805979 0.000972106930490078 0.00482882175267868 -0.000388387579958516 -0.0018231811153769 0.00407709981812415 -0.0003915988157423 -0.00800662119379412 0.000401069156059446 0.0040707572572585
-1.38721696750081 1.86004780910757 1 low_detection 0.932034926692947 11.8199914626238 0.00381962854201493 -9.07945501152961e-05 0.00215069022318213 -0.000921868916943093 0.00266568012751077 0.003698155892265 -1.20371552423222e-05 0.00139478289037188 0.00198515572541234
-3.00925120730602 0.848083014969464 1 high_detection 0.657678918114028 17.0004579680304 0.00870490214406847 0.00974314674241466 -0.00114389851868179 -0.00153683528599293 0.00120083352936167 -0.00235083586928365 0.00235350149737584 -0.00131384627939772 -0.00325237938865704
-2.72252395032214 3.80551869766384 1 low_detection 0.975139209888931 23.5007490063633 0.000396136583363629 0.00199169092381592 0.000292876581752582 0.00387347200357583 0.00412002707548692 0.00193849454263254 -0.0025897117846845 0.00536188311037102 -0.000996079026002699
-3.20930796123332 1.76426069276974 1 high_detection 0.548144985311265 20.564363642703 0.00279733389103252 -0.0027776880663698 0.00113299422050921 -0.00202552781651518 0.00540249160220253 0.00122478407358244 -0.000251407351526288 -0.00155333226295474 0.000450457112122154
-1.79580875022944 2.82511708445608 1 low_detection 0.944446582194864 13.9618167081519 0.00976121050732401 0.00235735562758957 0.000758186172989981 0.00498258002000895 0.00443613796510976 -0.00480371794549165 0.000143729913514822 -0.00469556867537153 0.00378892017848451
-1.24954826891968 1.42481044166153 1 high_detection 0.582331885389882 6.99493077558072 0.00481039078255649 -0.00148957063099376 0.000184561910889373 0.0033876419511333 -0.000311762864047828 0.00257634264195276 -0.00257314219380963 -0.0063409281942782 0.0032440774313746
-2.64037677239516 2.53488166652771 1 low_detection 0.966348007129743 20.2812468887052 0.00507312325059494 0.000300623927076815 -0.0020906919264011 -0.000386890091109054 0.00054035462601401 -0.00212887051130237 -0.00532813540149092 -4.36225045802912e-05 -0.00243731784619878
-2.67647088382271 1.94106942211197 1 high_detection 0.595369692250776 19.0357740765735 -0.00507664467907593 -0.00354903003169168 -0.00453700864360163 0.00283839915664299 -7.41001384606989e-05 0.00232906063094261 -0.0022065055828312 0.00309696248388946 0.00502882957452621
-1.6258054280973 2.5600221063003 1 low_detection 0.973237227897245 11.5746919015897 0.00372396717574829 -0.00337648740608843 0.00532231142119126 7.45165509707369e-05 0.00547304941215809 0.00180812454595393 -0.00138325088120043 -0.000282377590672611 -0.00306407617698924
-3.23296464336392 1.69310203395036 1 high_detection 0.492474438298811 19.2973354909177 0.00999455575518603 -4.07078598048679e-05 0.000851860699942592 -0.00060001460038117 -0.000980857141891394 -0.000218414544861698 -0.00218496813309073 0.00274150725267981 -0.00251787651062614
-4.21198351910908 1.84479565830231 1 low_detection 0.95799791400347 24.2024598533061 -0.00329464440905268 0.00480480674205577 0.00124845321989268 -0.00110866738189911 -0.00051976424522768 0.00404524641541291 0.00314491374324382 0.00251567478876092 -0.00379234139130313
-2.89607581173872 1.36782979416308 1 high_detection 0.510831798938318 15.7024092730966 -0.00494978728559761 -0.00373502248011836 -0.00395288285384902 -0.000175967182916143 0.000893714488516519 -0.00105103095552156 -0.00564378027198616 0.00287610503441821 0.00305308299725838
-2.8143713469507 0.926456019039478 1 low_detection 0.948829895890602 17.0350082681086 -0.0010346609638845 -0.00450531478800274 0.0001876080644352 -0.000464938492564 0.00062985881735004 0.00383641071710436 0.00330905130220058 2.93236579307411e-05 0.00204160660595381
-3.0965804726087 2.79233782981734 1 high_detection 0.547514002843947 17.4832557597477 -0.00163756734366678 -0.00158845277428941 3.91523590578476e-05 0.00262677002467445 -0.000824520557056735 -0.00133803977362953 0.00351312748833718 0.000221036115982266 0.00058864674740791
-1.65548580269866 1.58369804732608 1 low_detection 0.948428093747855 10.7308528144319 1.46846934357859e-05 0.00406065913232872 -0.00148296633620099 -0.00232326041286467 -0.000120654031894136 -0.00201208877245715 0.00164186782257867 -0.000643582827887058 -0.000196225148198326
-4.56300857138108 2.00964612621101 1 high_detection 0.5362704293879 25.8354073207867 0.00146643288346724 0.00633733437442885 0.00387645140342934 -0.00212568288936252 0.00458474601878103 -0.00604164420151565 0.00105873556861634 -0.00312814113831111 0.000570383846525298
-2.51512033790672 1.80466318471543 1 low_detection 0.950927608625621 15.5468444870796 0.00140142642982796 -0.00126904149431567 -0.00593785570405891 0.000191683093193815 -0.00409457458217177 0.00178418102387602 0.00219088737926284 0.00107376821221203 0.00175479286010239
-2.88488079673287 3.1610120885716 1 high_detection 0.544860211809462 21.9373289466422 0.00402620190154276 -4.22377549654782e-05 -0.00279081687471529 -0.000563179147006705 -0.000609983897091272 0.00100274519854352 -0.00479228618571004 -0.00144472783527489 -0.0024831492191127
