dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5
-1.82592274571316 2.66684600852378 1 high_detection 0.532196990130956 2.13522403202014 -12.2614438819483 0.0044456022782307 -0.00393773689969533 -0.000671868370419715
-1.42602097667354 1.28172885387161 1 low_detection 0.966808159284252 -0.764621332437424 -6.58133912517762 -0.00166562455590314 -0.00308175827632988 -0.0011920762323843
-0.373912434031367 2.38947768406574 1 high_detection 0.527202199533163 5.69128341029887 -8.2031735043382 0.00275300539963897 0.00159627432759343 0.00366199428068209
-2.37969961360542 2.97944902002059 1 low_detection 0.947729978411427 4.36235456980528 -16.8584919689748 0.00204550359540655 0.00243299020175517 -0.00138681967178821
-3.7101728244761 3.08744725264068 1 high_detection 0.541685122310622 -0.694595519743367 -20.8598144096903 -0.00356668810374537 -0.0025379284108481 0.000347417259072378
-2.80703826807889 2.84448785435085 1 low_detection 0.935128458717381 -1.48550935325592 -17.3791250502257 -0.000338296978663925 -0.000295704456976922 0.00223685347355917
-4.0909965002871 2.24893001374053 1 high_detection 0.590911048951982 -4.14716184052293 -19.4619598753771 0.00144521399556258 -0.00434610757830064 -0.000924065144554826
-4.07723131628261 2.45254250286247 1 low_detection 0.956433200355987 -3.54417401610357 -20.1767080194191 -0.00612619015724925 -0.00298127184162522 0.00210705231972942
-3.13078335094318 3.46174509568192 1 high_detection 0.545021568335625 3.80487112273862 -18.9900736271623 0.00601935747240729 -0.00148328273783175 -0.00269606375179538
-0.576484175106486 3.76660237624267 1 low_detection 0.936254305987229 11.5948911320484 -10.8602256711496 0.00249803741954094 -0.00133662604479275 0.00311715980102236
-2.33679474069313 1.05784792172111 1 high_detection 0.539040373950602 -3.63257147180004 -9.86567858055247 0.00446768091827438 0.000590967569128644 -0.00227841836254205
-1.32896060017965 2.55476818196072 1 low_detection 0.947723932562164 4.4597985542151 -13.0530908128482 -0.00197478834844777 -0.00043830907798825 -0.00171542281566597
-2.7927604079213 2.89159474037485 1 high_detection 0.555167721255937 0.753230726016747 -17.8880617064963 0.00624603804277955 8.9927232622114e-05 0.00132033175368531
-1.84704103375573 2.04413629632003 1 low_detection 0.939169128336349 0.239132413186237 -11.1237005830366 -0.00233220462365598 0.00245144000983831 -0.0012589764122635
-2.4054457197938 2.76578868852653 1 high_detection 0.588465861100009 2.13841373756665 -16.420069997503 0.000646987043870864 0.00309520525667493 0.00237305509823732
-2.75083197855568 2.07858300822857 1 low_detection 0.931175340833499 -1.80394401437584 -15.0950482074422 0.00390384771998438 -0.000563383129321234 -0.000805869212150495
-3.61171947196121 3.1660395083705 1 high_detection 0.531999407507854 -3.2415604222793 -20.4415892460739 -0.00110404902479482 0.00231967948486662 -0.00330851808163433
-3.1430927028996 2.02433420025318 1 low_detection 0.96869189952582 -5.89109472506908 -17.5112282176911 0.00377285264762356 -0.00415281329891714 -0.000818187751297042
-1.97984311874243 1.263103789259 1 high_detection 0.575857985683438 0.469202075691918 -9.46647246235928 0.0048630353526249 0.000948148719957076 0.00308189390601855
-2.40572626921632 2.43814172105891 1 low_detection 0.97668406260773 1.93245458226263 -15.4439794646043 0.00244738724228054 0.000189904948146284 -0.00114340819697638
-0.704365378919786 4.63777150043647 1 high_detection 0.508758682973672 12.6527579414913 -17.424608471211 -0.00478562474470479 0.00319194985132023 0.0049138611881468
-2.89590921682166 2.07837777874033 1 low_detection 0.953388974883506 -2.40665708604494 -15.0611787760361 -0.00109642579609791 -0.000299436808070791 -0.00588663386456283
-3.59512887104664 1.92396957796574 1 high_detection 0.506503817691833 -6.53360482748253 -16.0187699096885 0.00231783013259548 -0.00334881229132623 -0.00107639801722282
-2.71074962250727 1.03000212436928 1 low_detection 0.941682925813733 -4.7601929550177 -11.028653135989 -0.00219386972323064 0.00214130398414961 -0.000996601991393053
-4.071128632104 1.49002016963071 1 high_detection 0.556254916279797 -7.94891729972931 -19.0720654211657 -0.00276034290406937 0.000354053597669415 -0.000742576884749178
-2.76249298724544 2.12618534812309 1 low_detection 0.954262934852701 -1.32709821963014 -14.3992564661585 -0.00425701591131775 -0.00511917082896805 -0.00135961264621558
-1.1946238761645 4.29467929978088 1 high_detection 0.56471575682121 8.79320638169952 -15.9914718190069 0.00510912775883016 0.0046696732292421 -0.0028511610242719
-3.38498225282946 2.50628286040042 1 low_detection 0.952745487049126 -2.19060529343951 -17.0104294571464 -0.000578718913856247 -0.000289034047518124 -0.00294351574204447
-2.63428243073731 2.80762014088741 1 high_detection 0.533421976832396 0.602642889584547 -15.9336515791752 -0.00194251098143284 2.65744444448617e-06 0.000840637786279199
0.247570520950571 3.31478964089519 1 low_detection 0.941499874825462 11.7904679109296 -10.2124418132576 -0.000530452967481933 0.00159810367480539 -0.000789353659592735
-3.31879652147287 2.98797488368598 1 high_detection 0.552875932222893 -0.44635650991787 -18.1908850976569 0.00121808308791718 0.00247388534570488 0.00117356720619918
-1.94592124909641 1.65874599274345 1 low_detection 0.956601142183421 2.38494780138521 -10.2768360640682 0.00410348595299953 0.00342666012578057 -0.0022473692895697
-2.0680532205809 1.69360332259939 1 high_detection 0.609720975589947 -1.58571818428085 -12.0254820852571 0.00142395544907037 -0.00210413780852845 -2.35579592462147e-06
-1.53495165541204 5.71249297583085 1 low_detection 0.951206281555915 13.0161470077453 -22.4015482571145 0.00184549564612705 0.00153985402927236 -0.00245631502746238
