x id f df
5.24486756891236 2 0.398738083676857 0.136828148955525
5.55247625450662 2 0.440827610729362 0.145403627741683
5.86207102440831 2 0.485843813402919 0.152814240368373
6.16963090854179 2 0.532843343464561 0.158353869831178
6.47850969953583 2 0.581755495327243 0.161264362272863
6.78814568459021 2 0.631688744993767 0.160247631152411
7.09579133473421 2 0.680988231663687 0.154662202186606
7.40152809173967 2 0.728274151791542 0.144866338761789
7.71086195745244 2 0.773086216372382 0.131661441238823
8.01996195301948 2 0.813782767275652 0.116230135168837
8.33030630164513 2 0.849854132865296 0.0999108361642288
8.63708218606657 2 0.880504367992863 0.0838702024595097
8.94338650309743 2 0.906194173076463 0.0691883832603099
9.23388377625651 2 0.926293209747869 0.0555221869086062
9.56196720007467 2 0.944509118926716 0.0433669784746245
9.87281022487752 2 0.957989441692328 0.0338376967121717
10.1640174371325 2 0.967843223021009 0.0259345105408714
10.4895618299894 2 0.976286057509079 0.0195336245407984
10.7940157838764 2 0.982233146734269 0.0148429053015187
11.0823696969295 2 0.986513156559038 0.0114032988170829
11.3525073360545 2 0.989593616779721 0.00851865663751489
11.6997248725164 2 0.992551443751365 0.00617263323489009
12.0251722181142 2 0.994560310853008 0.004540568955111
12.3385074262504 2 0.995983030971615 0.00338988967581659
12.6307364288359 2 0.996973655050454 0.00260192274514195
12.8846539086977 2 0.997634328716695 0.00199293354126273
13.1839755781291 2 0.998230856911332 0.00147764026521252
13.5032327673528 2 0.998702604189087 0.00112470691030166
13.743201884399 2 0.998972499113288 0.000859831822431257
14.0599729339981 2 0.999244868942158 0.000611716862271012
14.4482503887496 2 0.999482384808469 0.000324905079161503
15.4263104191175 2 0.999800161480061 0
0.00045304041941873 3 0.0491443659721819 0.027009568735378
0.309409280918855 3 0.0574891407861754 0.0312883633837377
0.617296429773366 3 0.0671224257807183 0.0361384703248988
0.925948818557231 3 0.0782766509734931 0.0416129126526021
1.23514764906602 3 0.0911433148997423 0.0477266570202577
1.54354132438693 3 0.105861914069 0.0544829462943313
1.85195948177321 3 0.122665443974073 0.0618718198526785
2.16021655761657 3 0.141737870238967 0.0698692883686669
2.46914427868157 3 0.163322430267133 0.0784826736366185
2.77645741496273 3 0.187441186846132 0.0876911594636101
3.08564745248757 3 0.214554419731283 0.0973973460383768
3.39459820571448 3 0.244645403152141 0.107365514072787
3.70208880778972 3 0.277659289716501 0.11737264270347
4.01148886187646 3 0.313974391717257 0.127094552182846
4.32008834168205 3 0.353195704407008 0.136062873185703
4.62728932390836 3 0.39499435269419 0.143743760546156
4.9370050462847 3 0.439514055328834 0.149568388941866
5.24486756891236 3 0.485560556853832 0.153069452437571
5.55247625450662 3 0.532646049922787 0.153939203994657
5.86207102440831 3 0.580304822362362 0.152004198909625
6.16963090854179 3 0.627055216166809 0.147299389744044
6.47850969953583 3 0.672552873585109 0.140023623968957
6.78814568459021 3 0.71590922632362 0.130476497282764
7.09579133473421 3 0.756049753158689 0.119212741369774
7.40152809173967 3 0.792497470098814 0.106846837752239
7.71086195745244 3 0.825548815459899 0.0940299860606504
8.01996195301948 3 0.854613483734414 0.0814114835760162
8.33030630164513 3 0.879879077575461 0.0695226423826321
8.63708218606657 3 0.901206947679709 0.0586993222060188
8.94338650309743 3 0.919186803478198 0.0492835243507343
9.23388377625651 3 0.933503532913755 0.0407806776687332
9.56196720007467 3 0.946882997268938 0.0332610631815878
9.87281022487752 3 0.957221966756461 0.0272800490506844
10.1640174371325 3 0.96516611379069 0.0221638123065065
10.4895618299894 3 0.972381418611407 0.0178354677280925
10.7940157838764 3 0.977811497280648 0.014487991320659
11.0823696969295 3 0.98198916627024 0.0118823483552209
11.3525073360545 3 0.985199035802179 0.00953762689986716
11.6997248725164 3 0.988510667118044 0.00748285892252411
12.0251722181142 3 0.990945943691863 0.00593550904993629
12.3385074262504 3 0.992805747655419 0.00475984226588712
12.6307364288359 3 0.994196711613243 0.00389712996919497
12.8846539086977 3 0.995186261033715 0.00318401858081559
13.1839755781291 3 0.996139306790825 0.0025378357480225
13.5032327673528 3 0.996949529098451 0.00206400689537073
13.743201884399 3 0.99744482701071 0.00168302898064391
14.0599729339981 3 0.997977961867414 0.00129927701280863
14.4482503887496 3 0.998482441838965 0.000798984446163241
15.4263104191175 3 0.999263896590643 0
0.00045304041941873 4 0.0383477211460461 0.0211756199516948
0.309409280918855 4 0.0448900610765666 0.0246582969417508
0.617296429773366 4 0.0524820338175701 0.0286972441148422
0.925948818557231 4 0.0613395067651299 0.0333834589689562
1.23514764906602 4 0.0716616332366695 0.0387903258401781
1.54354132438693 4 0.0836243243894175 0.0449966386375232
1.85195948177321 4 0.0975021047665788 0.0520867736709911
2.16021655761657 4 0.113558221308513 0.0601265420890771
2.46914427868157 4 0.132132976931611 0.0690665514465482
2.77645741496273 4 0.153358035468773 0.0788574676450542
3.08564745248757 4 0.177739978849061 0.0894051810588957
3.39459820571448 4 0.205361776879596 0.100450164836698
3.70208880778972 4 0.23624925854379 0.111729494513915
4.01148886187646 4 0.270818370189478 0.122853674855034
4.32008834168205 4 0.308730950341947 0.133273786379947
4.62728932390836 4 0.349672788422886 0.14250066367286
4.9370050462847 4 0.393807484411434 0.149960141389908
5.24486756891236 4 0.439974591833332 0.155098420569021
5.55247625450662 4 0.487684213122315 0.157535039469786
5.86207102440831 4 0.536456237418417 0.157016733929518
6.16963090854179 4 0.584748285912796 0.153518411022101
6.47850969953583 4 0.632166867104629 0.147212557191149
6.78814568459021 4 0.677749172262884 0.138453132835125
7.09579133473421 4 0.720343676328421 0.12781569358023
7.40152809173967 4 0.759421631978043 0.115876133772567
7.71086195745244 4 0.795266044381762 0.103258667542032
8.01996195301948 4 0.827183298061262 0.0906066970596594
8.33030630164513 4 0.855302574441363 0.0784718734104295
8.63708218606657 4 0.879375852809055 0.0672274728978257
8.94338650309743 4 0.899967917980735 0.0572664342415263
9.23388377625651 4 0.916603660971442 0.0480979183807838
9.56196720007467 4 0.932383790712336 0.0398392302024622
9.87281022487752 4 0.944767537534286 0.0331526541995255
10.1640174371325 4 0.954421829542583 0.0273345772936122
10.4895618299894 4 0.963320447911633 0.0223308259950188
10.7940157838764 4 0.970119156179379 0.0183981214376085
11.0823696969295 4 0.975424326488739 0.0152908263304109
11.3525073360545 4 0.979554954213906 0.0124511833896774
11.6997248725164 4 0.983878223436506 0.00992332430968741
12.0251722181142 4 0.9871077429926 0.00798856877124669
12.3385074262504 4 0.989610842851249 0.0064962668059902
12.6307364288359 4 0.991509240420493 0.0053860455182913
12.8846539086977 4 0.992876851524918 0.00445606995765596
13.1839755781291 4 0.994210649823747 0.00360188740552685
13.5032327673528 4 0.995360578272735 0.00296696265528825
13.743201884399 4 0.996072557681434 0.00244942029406827
14.0599729339981 4 0.996848463118895 0.00192059743341544
14.4482503887496 4 0.997594187801944 0.00121468935348364
15.4263104191175 4 0.9987822269079 0
0.00045304041941873 5 0.0540392536168518 0.0290578336038248
0.309409280918855 5 0.0630168526441478 0.0335435061225607
0.617296429773366 5 0.0733444671068068 0.0386049683230445
0.925948818557231 5 0.0852599827986399 0.0442902189778279
1.23514764906602 5 0.0989544667095627 0.0506062123864167
1.54354132438693 5 0.11456110254148 0.0575464821329907
1.85195948177321 5 0.132309482525 0.0650896145626931
2.16021655761657 5 0.152373816777867 0.0731938526308228
2.46914427868157 5 0.174985426867074 0.081819946275778
2.77645741496273 5 0.200129771167439 0.0909021350642665
3.08564745248757 5 0.228235805719048 0.100303478893051
3.39459820571448 5 0.259224641074336 0.109754696022082
3.70208880778972 5 0.292973178634751 0.119006056549643
4.01148886187646 5 0.32979365896786 0.127724644431793
4.32008834168205 5 0.369209417797866 0.135489353307682
4.62728932390836 5 0.410831880215193 0.142047192172765
4.9370050462847 5 0.454826128950511 0.147058803933101
5.24486756891236 5 0.500100023303963 0.150137558060595
5.55247625450662 5 0.546283640197315 0.150995506654296
5.86207102440831 5 0.59303105933614 0.149419731447883
6.16963090854179 5 0.638986574627507 0.145345212386283
6.47850969953583 5 0.683880628106154 0.138817573783275
6.78814568459021 5 0.726863544307397 0.12975316081745
7.09579133473421 5 0.766781539825321 0.118525038119205
7.40152809173967 5 0.803019000603834 0.105869058840646
7.71086195745244 5 0.835767885834384 0.0925812400958988
8.01996195301948 5 0.864384746737617 0.0794488876584157
8.33030630164513 5 0.889041260027001 0.0671103546077144
8.63708218606657 5 0.909629098415619 0.0559646283254249
8.94338650309743 5 0.926771305672724 0.0464017424013114
9.23388377625651 5 0.940250885310135 0.0379258085915499
9.56196720007467 5 0.952693714443923 0.0305626186727906
9.87281022487752 5 0.962193891278069 0.0248031388469197
10.1640174371325 5 0.969416744196854 0.0199514496809023
10.4895618299894 5 0.975911826769839 0.0159042560830689
10.7940157838764 5 0.98075394041796 0.0128146537297278
11.0823696969295 5 0.984449095965348 0.0104373928250274
11.3525073360545 5 0.98726862862172 0.00832294746239537
11.6997248725164 5 0.990158501935716 0.00648969991844169
12.0251722181142 5 0.992270557547899 0.00512257342610866
12.3385074262504 5 0.993875640158562 0.00409195552449474
12.6307364288359 5 0.995071428240109 0.00334035360697886
12.8846539086977 5 0.99591960240984 0.00272226489566015
13.1839755781291 5 0.996734435283044 0.00216456738315566
13.5032327673528 5 0.997425488981675 0.00175678483735368
13.743201884399 5 0.997847063087935 0.0014296782942704
14.0599729339981 5 0.9982999437818 0.00110097692317022
14.4482503887496 5 0.998727428299269 0.000674095217485264
15.4263104191175 5 0.999386733888153 0
0.00045304041941873 6 0.0626022006832192 0.0281441629562178
0.309409280918855 6 0.0712975154621758 0.0372539596834185
0.617296429773366 6 0.0827675308926444 0.0478164670678427
0.925948818557231 6 0.097526197676339 0.0598746177320262
1.23514764906602 6 0.116039359456243 0.0731270848294771
1.54354132438693 6 0.138591289912309 0.0869059754180208
1.85195948177321 6 0.165394670716592 0.100144303188
2.16021655761657 6 0.196264860779696 0.111685434620671
2.46914427868157 6 0.230767587573214 0.121905988210061
2.77645741496273 6 0.268230899141501 0.130851312006007
3.08564745248757 6 0.308688821210813 0.13809147129685
3.39459820571448 6 0.351352285282187 0.143228362856519
3.70208880778972 6 0.39539366081119 0.146050534783587
4.01148886187646 6 0.440581704172628 0.146473624195798
4.32008834168205 6 0.485783388404691 0.144579980933801
4.62728932390836 6 0.530198500557816 0.140650103001812
4.9370050462847 6 0.573760048811328 0.135028561878653
5.24486756891236 6 0.615330282498076 0.128092895094626
5.55247625450662 6 0.654732769592098 0.120165183055195
5.86207102440831 6 0.691935281790265 0.111614697727677
6.16963090854179 6 0.726263485290983 0.102763984879097
6.47850969953583 6 0.758005100698168 0.0942322658417354
6.78814568459021 6 0.787182801155979 0.0920669456780474
7.09579133473421 6 0.815506796515875 0.0977726769024623
7.40152809173967 6 0.845399497675776 0.105509568835685
7.71086195745244 6 0.878037180473407 0.108353749719985
8.01996195301948 6 0.911529324031526 0.10043851079742
8.33030630164513 6 0.942699848241881 0.0807891933937802
8.63708218606657 6 0.967484024496953 0.0547891456506163
8.94338650309743 6 0.98426617633617 0.0307298398870862
9.23388377625651 6 0.993193111027983 0.0137930131733587
9.56196720007467 6 0.997718370014668 0.00501566465962393
9.87281022487752 6 0.999277454388862 0.00169804177330905
10.1640174371325 6 0.99977193639996 0.000518682130934826
10.4895618299894 6 0.999940790459361 0.000141063646630433
10.7940157838764 6 0.999983737844327 3.98950126112428e-05
11.0823696969295 6 0.999995241727325 1.19957358857372e-05
11.3525073360545 6 0.999998482227097 3.35207891377839e-06
11.6997248725164 6 0.999999646127679 8.06606612280166e-07
12.0251722181142 6 0.99999990863566 2.11802471430374e-07
12.3385074262504 6 0.999999975000831 5.98750738360655e-08
12.6307364288359 6 0.999999992498065 1.91354246048655e-08
12.8846539086977 6 0.999999997356883 6.24423601679827e-09
13.1839755781291 6 0.999999999225919 1.77001974646067e-09
13.5032327673528 6 0.99999999979101 5.45414508632964e-10
13.743201884399 6 0.999999999921893 1.79320209039978e-10
14.0599729339981 6 0.999999999978696 4.37063826728413e-11
14.4482503887496 6 0.999999999995666 4.43063040628178e-12
15.4263104191175 6 1 0
0.00045304041941873 7 0.0610787127585044 0.0226444452028414
0.309409280918855 7 0.0680748554165698 0.0259553912696912
0.617296429773366 7 0.0760661868319983 0.0299471873798805
0.925948818557231 7 0.0853094577541564 0.0347792793729564
1.23514764906602 7 0.0960631702622132 0.0406165888820189
1.54354132438693 7 0.108589069386537 0.047656245228215
1.85195948177321 7 0.123287120727772 0.0561326515132941
2.16021655761657 7 0.140590407742594 0.066177724844483
2.46914427868157 7 0.161034541464067 0.077087392820149
2.77645741496273 7 0.184724509919365 0.0882636160651774
3.08564745248757 7 0.212014740682635 0.0991773848735117
3.39459820571448 7 0.242655668442381 0.109076728229842
3.70208880778972 7 0.276195737278174 0.117229017785277
4.01148886187646 7 0.312466401721473 0.122897677432938
4.32008834168205 7 0.350392561046593 0.125687981704816
4.62728932390836 7 0.389004032480355 0.127580948925764
4.9370050462847 7 0.428517858238357 0.129986482126815
5.24486756891236 7 0.468535824533413 0.133002458774254
5.55247625450662 7 0.509448536057767 0.136535153370615
5.86207102440831 7 0.551719105449034 0.140238201002235
6.16963090854179 7 0.594850750300369 0.143541518308846
6.47850969953583 7 0.639187680933054 0.145604758531326
6.78814568459021 7 0.684272153769506 0.144284407397066
7.09579133473421 7 0.728660624088819 0.138410885037776
7.40152809173967 7 0.770977919214524 0.128490193333634
7.71086195745244 7 0.810724287424598 0.115465760335408
8.01996195301948 7 0.846414753432417 0.100603830368751
8.33030630164513 7 0.877636583637453 0.0852433252427234
8.63708218606657 7 0.903787180129814 0.0704822435535005
8.94338650309743 7 0.925376195604272 0.05726605235896
9.23388377625651 7 0.942011827659135 0.0452351640326015
9.56196720007467 7 0.956852735151926 0.0347653061346352
9.87281022487752 7 0.967659288069014 0.0267297500059125
10.1640174371325 7 0.975443184052508 0.0201987073768712
10.4895618299894 7 0.982018759982006 0.0150092557233218
10.7940157838764 7 0.986588387231872 0.0112746981890735
11.0823696969295 7 0.989839490573184 0.00858417627996961
11.3525073360545 7 0.992158399687288 0.00637255334548268
11.6997248725164 7 0.994371061960879 0.00460333508784187
12.0251722181142 7 0.995869205146114 0.00338769186977073
12.3385074262504 7 0.99693068828323 0.00253677875818644
12.6307364288359 7 0.997672008609515 0.00195598305665215
12.8846539086977 7 0.998168666897912 0.00150722990377593
13.1839755781291 7 0.998619813468927 0.00112647550266118
13.5032327673528 7 0.998979448871636 0.000863919636740477
13.743201884399 7 0.999186762904064 0.000665265714232332
14.0599729339981 7 0.999397499822624 0.000477606530637759
14.4482503887496 7 0.999582943670712 0.00025771566697991
15.4263104191175 7 0.999835005063785 0
0.00045304041941873 8 0.0654887890313655 0.0286937166143351
0.309409280918855 8 0.0743538918424867 0.0324778687146264
0.617296429773366 8 0.0843534102419041 0.0367977431089515
0.925948818557231 8 0.095711121554337 0.0417392175216454
1.23514764906602 8 0.108616838798382 0.0473679462927586
1.54354132438693 8 0.123224813848009 0.0537541672350624
1.85195948177321 8 0.139803575058481 0.0609724545073054
2.16021655761657 8 0.158598765591895 0.0690737189742431
2.46914427868157 8 0.179937552180092 0.0779766789528867
2.77645741496273 8 0.203900809945893 0.0876098557468949
3.08564745248757 8 0.230988904531821 0.0978639473624021
3.39459820571448 8 0.261224044783194 0.108468124668423
3.70208880778972 8 0.29457697374346 0.119146702314677
4.01148886187646 8 0.331440969883877 0.129498595761825
4.32008834168205 8 0.371404169171531 0.138957021378028
4.62728932390836 8 0.414091902626103 0.146893823028876
4.9370050462847 8 0.459587229138114 0.152653283186049
5.24486756891236 8 0.506583453987166 0.155710820113941
5.55247625450662 8 0.55448145469522 0.155746052410509
5.86207102440831 8 0.602699617954348 0.152635408095882
6.16963090854179 8 0.649644146382983 0.146519284554022
6.47850969953583 8 0.694900845853341 0.13774352602146
6.78814568459021 8 0.737551198217859 0.126918058358797
7.09579133473421 8 0.776596986796667 0.114780490097612
7.40152809173967 8 0.811689601606607 0.101913721381876
7.71086195745244 8 0.843214967010837 0.0889110362269465
8.01996195301948 8 0.870697367914447 0.0763498560422934
8.33030630164513 8 0.894392114255555 0.064683864910311
8.63708218606657 8 0.914235564121212 0.0541794215632456
8.94338650309743 8 0.930830954840269 0.0450823916245364
9.23388377625651 8 0.943927266674687 0.0368721895828009
9.56196720007467 8 0.956024420876684 0.0296416568471983
9.87281022487752 8 0.965238323151236 0.0239351654574727
10.1640174371325 8 0.972208415958968 0.019106788021184
10.4895618299894 8 0.978428523664771 0.0150769389405065
10.7940157838764 8 0.98301875733772 0.0120094414080188
11.0823696969295 8 0.986481726761304 0.00966309428356539
11.3525073360545 8 0.989092092237709 0.00759552777730636
11.6997248725164 8 0.991729392680673 0.00582313091413788
12.0251722181142 8 0.993624515179748 0.00451898918670423
12.3385074262504 8 0.995040473597129 0.0035494419963951
12.6307364288359 8 0.996077723491471 0.00285212394775019
12.8846539086977 8 0.996801927616537 0.00228687436017489
13.1839755781291 8 0.997486438667804 0.00178480270461243
13.5032327673528 8 0.998056249762598 0.00142393914409992
13.743201884399 8 0.998397951181735 0.0011395957030881
14.0599729339981 8 0.998758942108721 0.000859204528261738
14.4482503887496 8 0.999092551856065 0.000506325698118401
15.4263104191175 8 0.999587768783743 0
0.00045304041941873 9 0.0682659468930818 0.0288910644409417
0.309409280918855 9 0.0771920215467821 0.036265432146461
0.617296429773366 9 0.0883576820523327 0.0442819560737562
0.925948818557231 9 0.10202541357452 0.0527360399255609
1.23514764906602 9 0.118331335445168 0.0611725920897706
1.54354132438693 9 0.137196575948639 0.0689308319318107
1.85195948177321 9 0.158456096120152 0.0751793967093068
2.16021655761657 9 0.18163067711343 0.0793314354254675
2.46914427868157 9 0.206138356668235 0.0829436023300062
2.77645741496273 9 0.231628015234726 0.0870179176232815
3.08564745248757 9 0.258533088450002 0.0918755832184095
3.39459820571448 9 0.286918119088492 0.09776038463381
3.70208880778972 9 0.31697851861865 0.104896566908477
4.01148886187646 9 0.349433522093645 0.113401170176502
4.32008834168205 9 0.384429064219459 0.123009419069371
4.62728932390836 9 0.422217678580658 0.131709624742347
4.9370050462847 9 0.46301022015165 0.13792176153385
5.24486756891236 9 0.505471161582712 0.141107912696179
5.55247625450662 9 0.548877181134134 0.141012530199243
5.86207102440831 9 0.592533922974423 0.137639791565299
6.16963090854179 9 0.634866401320403 0.13129876695117
6.47850969953583 9 0.675421805715288 0.122786244984946
6.78814568459021 9 0.71344084563233 0.117102696134543
7.09579133473421 9 0.749466980718258 0.116486870315402
7.40152809173967 9 0.785081298682204 0.118154947814152
7.71086195745244 9 0.821630625442647 0.118716906655177
8.01996195301948 9 0.858326020763494 0.114742726408851
8.33030630164513 9 0.89393577745038 0.103971557461661
8.63708218606657 9 0.925831743945356 0.0864660191582506
8.94338650309743 9 0.952316658890001 0.0647774512345007
9.23388377625651 9 0.971134331835819 0.0424073057662322
9.56196720007467 9 0.985047465906508 0.0243124951076075
9.87281022487752 9 0.992604835426261 0.013078482430181
10.1640174371325 9 0.99641338383528 0.00642163411326013
10.4895618299894 9 0.998503910813831 0.00286191135259451
10.7940157838764 9 0.999375231040802 0.00125959248002456
11.0823696969295 9 0.99973843946127 0.00055423926716819
11.3525073360545 9 0.999888160348413 0.000218395167156881
11.6997248725164 9 0.999963990980328 7.37096678763551e-05
12.0251722181142 9 0.999987979596083 2.53530179678584e-05
12.3385074262504 9 0.999995923589245 8.94427722774507e-06
12.6307364288359 9 0.999998537366458 3.41678056656854e-06
12.8846539086977 9 0.999999404946769 1.30319119863624e-06
13.1839755781291 9 0.999999795020134 4.36334567974111e-07
13.5032327673528 9 0.999999934323082 1.57353406613385e-07
13.743201884399 9 0.99999997208304 5.9641939378668e-08
14.0599729339981 9 0.99999999097588 1.74193578956553e-08
14.4482503887496 9 0.999999997739424 2.24057894558589e-09
15.4263104191175 9 0.999999999930844 0
0.00045304041941873 10 0.0581341921506029 0.0213882929428389
0.309409280918855 10 0.0647422387289231 0.0237209686459393
0.617296429773366 10 0.0720456201333886 0.0263518055905414
0.925948818557231 10 0.0801791678776772 0.0293316445317024
1.23514764906602 10 0.0892484780637792 0.0327016985329059
1.54354132438693 10 0.0993334750635784 0.0365106245731837
1.85195948177321 10 0.110594014619462 0.040816933069509
2.16021655761657 10 0.123176123052363 0.0456798116399671
2.46914427868157 10 0.137287883160976 0.051118529132949
2.77645741496273 10 0.152997278670903 0.0571757176418079
3.08564745248757 10 0.170675440954083 0.0638932964889057
3.39459820571448 10 0.190415323030481 0.0712416130567919
3.70208880778972 10 0.212321449522125 0.079222370385561
4.01148886187646 10 0.236832855204297 0.087782106160186
4.32008834168205 10 0.26392236750157 0.0967776965779058
4.62728932390836 10 0.293652570947902 0.106285181611334
4.9370050462847 10 0.326570762748557 0.116209706419378
5.24486756891236 10 0.362347376120646 0.12621756913278
5.55247625450662 10 0.401172996660484 0.135957275820271
5.86207102440831 10 0.443264658184521 0.144861163902223
6.16963090854179 10 0.48781814096973 0.152272746830771
6.47850969953583 10 0.53485196291216 0.157501283753771
6.78814568459021 10 0.583620028054588 0.159641310890446
7.09579133473421 10 0.632732982933321 0.158081703641589
7.40152809173967 10 0.681064370346597 0.15266483550524
7.71086195745244 10 0.728288774071838 0.14356276599537
8.01996195301948 10 0.772664024404598 0.131362795205618
8.33030630164513 10 0.81343172551633 0.117019138787332
8.63708218606657 10 0.849330375312049 0.101595046820922
8.94338650309743 10 0.880449376742251 0.0862227576643049
9.23388377625651 10 0.905496852727987 0.0707407552924637
9.56196720007467 10 0.928705721927821 0.0561346681943049
9.87281022487752 10 0.946154791985643 0.0441806796627959
10.1640174371325 10 0.959020524545776 0.0339694851441912
10.4895618299894 10 0.970079099962705 0.0255408875621614
10.7940157838764 10 0.977855124166788 0.0192974894241356
11.0823696969295 10 0.983419630754338 0.0147016723515531
11.3525073360545 10 0.987391105814575 0.0108513891143524
11.6997248725164 10 0.99115889841005 0.0077369432383469
12.0251722181142 10 0.993676866050011 0.0055913310684558
12.3385074262504 10 0.995428826934104 0.00409739097647436
12.6307364288359 10 0.996626203412362 0.00308862055698574
12.8846539086977 10 0.997410458160441 0.0023210723954632
13.1839755781291 10 0.998105205424722 0.0016831165252843
13.5032327673528 10 0.998642552475721 0.00125489766275989
13.743201884399 10 0.998943689159837 0.000940270239246617
14.0599729339981 10 0.999241539550429 0.000652081152885888
14.4482503887496 10 0.999494727960763 0.000331004936894656
15.4263104191175 10 0.999818470659395 0
0.00045304041941873 11 0.045216657738091 0.0197965196821476
0.309409280918855 11 0.0513329160340605 0.0224378032888289
0.617296429773366 11 0.0582412273152164 0.0254487438716117
0.925948818557231 11 0.0660960429027381 0.0288897232501708
1.23514764906602 11 0.0750287115454136 0.0328094552888369
1.54354132438693 11 0.085146940047215 0.0372639280529334
1.85195948177321 11 0.0966398120742756 0.0423185949890373
2.16021655761657 11 0.109684818419396 0.0480403108381429
2.46914427868157 11 0.124525802165877 0.0544666340352504
2.77645741496273 11 0.141264114293928 0.0616510550629378
3.08564745248757 11 0.160326006322284 0.0696328025296146
3.39459820571448 11 0.181839113113109 0.078357140057066
3.70208880778972 11 0.205933197286151 0.0877947537519798
4.01148886187646 11 0.233096898845545 0.0978363182530869
4.32008834168205 11 0.263289135764542 0.108230814559421
4.62728932390836 11 0.296537748304349 0.118767485688267
4.9370050462847 11 0.333321905929112 0.129070242895512
5.24486756891236 11 0.37305779650309 0.13861943338872
5.55247625450662 11 0.415698338205615 0.146922534004311
5.86207102440831 11 0.461184786314053 0.153365753019174
6.16963090854179 11 0.508353939542674 0.15738065373729
6.47850969953583 11 0.556965485594899 0.158500655653891
6.78814568459021 11 0.606042992240056 0.156157001250719
7.09579133473421 11 0.654084014414373 0.150229646776356
7.40152809173967 11 0.700014739425851 0.141097615789452
7.71086195745244 11 0.743661010360858 0.129407876754405
8.01996195301948 11 0.783660984491984 0.116041722817153
8.33030630164513 11 0.819673877373071 0.101965902897568
8.63708218606657 11 0.850954557415304 0.0880178027305709
8.94338650309743 11 0.877914790367249 0.0750724537699089
9.23388377625651 11 0.899723133476768 0.0627692519596967
9.56196720007467 11 0.92031668457021 0.0514692538403882
9.87281022487752 11 0.936315543118302 0.0422362562481501
10.1640174371325 11 0.948615045556412 0.0341998996810979
