dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5
-3.18334710164113 2.41004817972127 1 high_detection 0.520689032990495 -6.48910765639229 -0.000212521951363919 0.00201460429063547 -0.00211405281506152 0.000950993900639079
-3.71932884076535 2.46695015287221 1 low_detection 0.957996203088812 -10.5214769782494 -0.00074305743422872 0.000957101097538788 -0.00318786207738859 -0.000496506461127931
-3.01505684437272 1.35346721040135 1 high_detection 0.574864182252834 -6.12140621919919 -9.01057746605876e-05 0.000506332677989563 0.00150587825579281 0.00426347386420389
-5.47988392923453 3.9894628275922 1 low_detection 0.939272462532524 -14.0427972587072 -0.00155165628751829 -0.000257126741055988 0.00232633268109026 0.00169187037585713
-2.95226243783135 1.6236505667508 1 high_detection 0.594765093589675 -7.26727501763322 0.00541482990905529 -0.00179337560592836 -0.00273488288440037 -0.00788592908370411
-0.773160317315623 3.60931474181979 1 low_detection 0.958823958357804 0.73449219004232 0.00547036269608489 0.000530151481048408 0.000847127310303071 0.0026087749644288
-4.11837575733535 3.57339245071166 1 high_detection 0.553407582655159 -12.1591890198574 0.00271224656263525 0.00142125337178466 -0.000309160041627696 0.00210240027135151
-3.61027639445949 3.55213588640512 1 low_detection 0.935492828655818 -6.1604807202902 0.00336586175677198 0.00362756841640936 -0.00171414367435219 -0.00267162086444555
-3.05154474860626 3.39534637127466 1 high_detection 0.533688767950224 -3.28408454350009 -0.00114289763160928 -0.00153808682555759 -0.000947209889544111 -0.00434967424460662
-3.07085893416252 2.52190491433271 1 low_detection 0.951909337663333 -7.28067693200138 0.000607435193865425 -0.0017365729163004 -1.52611558779831e-05 0.00146887474615513
-4.20040085220649 3.2069295411095 1 high_detection 0.592657713994486 -9.46992939478336 -0.00532469380707563 0.000869878804625368 -0.00826540246832113 0.00273776175267517
-3.17625955142358 3.51900266724528 1 low_detection 0.948335127146631 -5.60098244957357 0.00120165668021247 0.00104809187362828 -0.0026535084881616 -0.000914984497209814
-2.48072001726043 1.71812360491645 1 high_detection 0.626639628743788 -2.20729272419937 -0.00134052325642974 0.00445145455072647 -0.000857492061886986 -0.000918144258927671
-2.06529931323239 2.12077114530954 1 low_detection 0.963195632038917 -3.27404353721131 -0.00104831239412435 -0.00110899126703032 -0.000692538981124763 -0.00379691487313302
-2.61458250326226 4.49270692677718 1 high_detection 0.576653664784414 0.659281333502089 -0.00392612423582335 -0.00120557184483997 -0.00303038284355674 0.00606863518697062
-3.50327460501778 2.25336247046277 1 low_detection 0.933063045151566 -8.84015796413374 -0.000134973673926226 -0.00127770505501545 -0.00559839748368673 -0.000741330948780987
-2.35335085949983 2.76031439121029 1 high_detection 0.595413615907248 -3.24013026912925 0.00614444930165278 0.00544919259280191 0.00189568720489663 0.00113866446191617
-2.34744961693127 2.24510625424832 1 low_detection 0.966352379161566 -5.59786430436064 0.00407496155411807 -0.00226283889607514 0.00332074510793214 0.00579003945635402
-2.5192246494566 2.13745489257147 1 high_detection 0.623929300655154 -4.81337267783398 -0.000339016933189889 -0.000737392377309012 -0.00534417757836391 0.0021333017798743
-0.0653178962041499 1.88858480126949 1 low_detection 0.93708640190509 3.28023570527312 -0.00116661884984219 0.000156119604571101 0.00350834536047744 0.00111639262792664
-1.94412394980445 3.59501713629357 1 high_detection 0.514681391093707 -1.17945508362248 0.000871067714149439 0.00185389206609884 6.41910346062052e-05 0.00347520561177227
-4.39422704227548 2.56887180633953 1 low_detection 0.951368523510366 -12.2008122735347 -0.000805256178786614 -0.00240703953144801 0.00104822327218631 0.000777387385483619
-1.90475919400141 2.18715588622139 1 high_detection 0.606942962412059 -0.465544816257222 -0.00186904007523201 0.00124340093969649 -0.00347432899444865 -0.00411102344522218
