dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-1.05758126994122 2.37642109840174 1 high_detection 0.53123224463868 -8.8423361566008 -5.36140397286093 -0.65404086441801 -0.534414619440252 -0.018161627253502 0.00184681803169168 0.000379908970652297 0.0057620129416712 -0.00386696296777107 -0.00340244388308472
-3.64739895844908 3.439958718195 1 low_detection 0.951804432820925 -17.0191381988692 -0.709335700893825 -3.59842282680674 0.62705558460742 0.0493549980478082 -0.0128749066115385 -0.00992218122757775 0.00504236603677303 0.00459874892379624 -0.00750316610882827
-3.41912002993683 3.75070521123045 1 high_detection 0.597124848493235 -16.317698646069 -5.83426926689114 -0.964950219902948 -0.0961583657258251 -0.0381264463565071 -0.00645533772026564 0.00328309449044839 0.00347122118161342 -0.000805905210224482 0.00110631118437689
-1.2748474044665 2.65477995952834 1 low_detection 0.957557898775406 -7.64123191382029 -4.9538349726212 -1.34058855731534 0.131658499063343 -0.0105321632652598 -0.00260458610988337 -0.00151213531420806 0.0029907037821704 -0.00133237972412055 0.00332018187770932
-3.12332140698695 2.16145602540836 1 high_detection 0.581589882315376 -10.1781680627677 -2.17147527004676 0.0521961881303972 -0.252347549587514 0.0213974731808153 -0.000531008744708808 0.00128299646128144 0.00187835646755791 -5.40319890196527e-05 0.00205248178366668
-2.19958194043946 2.24866262369348 1 low_detection 0.92967833116005 -12.2698810051228 -2.44638324327003 -0.747311163491396 -0.100117546978242 0.0183992143748906 -0.00397194337914906 -0.00832489249849501 0.00323004736402508 0.000729260288259526 0.00178557797622866
-1.61277466029026 4.09075644245077 1 high_detection 0.594484628106403 -12.0147856155854 -8.94526159810329 -1.00064632243033 0.0997523537755835 0.0445207605875977 0.014050810246213 0.00666449704805608 0.00684888974533297 -0.000114903388503365 -0.000276132879781952
-1.81775765734218 2.21655619246819 1 low_detection 0.957431453087314 -8.50475478765323 -2.33538675650595 -2.12451224674288 0.296381276924887 -0.0278939343889735 0.0079971385124797 -0.00565980556843132 -0.000690138412586748 0.00108931643871587 0.00421672675790203
-2.90277953168055 2.17329275468698 1 high_detection 0.508451864990896 -14.4112671023711 -2.01247746436336 0.52851530638583 0.0867698308980946 0.0613375863578323 0.0147805093941816 0.00482973369383045 -0.000208125960201128 -0.000125197834519491 -0.000465960162305177
-3.79527291703752 3.09715550638662 1 low_detection 0.926071735513289 -16.811653092871 -1.72217798503811 -2.45151461103216 1.11990398629593 0.10596429391247 0.00840748365054756 0.00490639082652674 0.00359600671742681 -0.00197527049952376 -0.00240824915526313
-1.44383582879657 3.04532734160842 1 high_detection 0.523838606845573 -8.63655180778839 -7.15451047758114 0.910854672514535 0.031608632322941 0.0255216261179872 0.00451439221863775 0.00521502555280267 0.00177910554326306 0.00270817664977827 0.0033724368089448
