dim1 dim2 id batch cens_rates vamf_dim1 vamf_dim2 vamf_dim3 vamf_dim4 vamf_dim5 vamf_dim6 vamf_dim7 vamf_dim8 vamf_dim9 vamf_dim10
-1.40356218654859 1.46764138737724 1 high_detection 0.561680746852418 -3.27738667562274 -0.448650331580685 -0.0315656309816909 0.113648293301604 -0.00786522052392735 0.0439757828132036 -0.0615585447641603 0.0293862666735696 -0.000888824917637736 -0.00396705676135554
-2.371503071405 1.67985928780236 1 low_detection 0.915822334510328 -4.93605647870843 -0.972332267971414 0.0773570648307452 0.0396567466937192 -0.0598967624632692 0.0385686882331587 0.0199346352185374 -0.000441455993739456 -0.00845819149862295 0.00811365445700841
-2.08443708004414 2.57843767941886 1 high_detection 0.51822613989411 -8.8231275119005 -0.562076643939843 0.210184972460503 0.141500597483755 -0.00921507727980962 0.0288506765286436 -0.0141262333661664 0.0141327719930606 -0.00406317283748691 0.00190973589485359
-3.19457773436991 3.01610532203373 1 low_detection 0.920883246570393 -11.8497905770432 -1.66666843138325 0.000880001038554555 0.240298792310794 -0.0383132969075919 0.0742132578260901 0.00628564710171574 0.0382431242409499 0.000835525072177952 -0.00804671265637344
-2.70353663526874 4.97746979331829 1 high_detection 0.559500888544183 -18.2473317302964 -0.724224084118096 0.258399259052416 0.283069691561627 0.0317052709983063 0.000825929482748532 -0.0606575105168244 0.0698748891990316 0.0080151900418825 0.00673439864826027
-2.08685500118991 3.02850634435946 1 low_detection 0.952437861797351 -13.1270019507434 -1.43603057070178 0.116447656034904 0.189912655619768 -0.0345675589990283 0.0203474793982359 0.0101466512025356 0.0306776087861398 -0.00542307752592194 -0.000880806005876726
-2.78258872049845 2.24810652308407 1 high_detection 0.625608021847107 -6.96136463463453 -0.891381068083631 0.185598990281941 0.180423145964335 -0.030339953951275 0.0163587613987275 0.0248248898533941 -0.000189140461906923 0.00749625590356024 -0.00598456816912335
-3.01163186771572 3.46634479440695 1 low_detection 0.962206438880818 -11.9936187166255 -1.5707644210438 0.0533782878139676 0.237618971731148 -0.0451238089370996 0.00975049837803976 -0.0391933630406029 0.0359124065550814 0.00187226341360764 0.00226388440225133
-2.91752130884672 3.7100431676826 1 high_detection 0.577498316927492 -12.3037360567201 -0.541817675349089 0.135347745089764 0.111990189180456 0.0323926514575256 0.017694591731688 -0.0131842533606966 0.0394917048660665 0.00295322995156893 -0.00295484114151787
-3.81557485677298 2.36850040644502 1 low_detection 0.942831158980709 -7.74789009400658 -1.99443943310041 0.0807819344495138 0.282430619580462 0.0363281802646283 -0.0129119500678852 -0.00151747661366707 0.0020638991865298 -0.015772446801464 -0.00742912028372431
-2.44657022997074 2.15267839187428 1 high_detection 0.545451977479662 -4.54336149917623 -0.468533844816787 -0.0968267579729089 0.216537231324143 -0.0859787174434536 0.0755899711239714 -0.00156570832415292 0.0312799231783355 -0.0146305656776355 -0.00399801529169951
