2.604792935909207685e+00 -1.049423366490515930e+00
2.538157936073896614e+00 -5.530468194861828390e-01
2.635170632783251143e+00 -2.444820707372650226e-01
2.596022540824726832e+00 -5.689468453578999663e-01
2.759467303936300464e+00 -6.919129519779712023e-01
2.494192224199063723e+00 -1.259067979726002706e+00
2.668512000208332680e+00 -6.670002935200644023e-01
2.595759783372967089e+00 4.192702182432678781e-01
2.585557325579702859e+00 -4.700079729637189341e-01
2.542617772015764555e+00 2.103618054711809543e-02
2.687828047600008485e+00 -7.384662154572069204e-01
2.635393142087458340e+00 1.359888649606880939e+00
2.514327729874942463e+00 -1.963841429604956224e+00
2.743764158758537519e+00 6.704003381657432925e-01
2.723707598510964445e+00 4.722381913092941197e-01
2.458416360115360355e+00 6.209680138136596250e-01
2.642553883649326529e+00 6.128379321428101267e-01
2.734818382152577332e+00 4.603622704623749340e-01
2.612545226802974963e+00 -3.021699221224422582e-01
2.622672339472321035e+00 1.270235970616995003e+00
2.680423320029360568e+00 5.496127834810833335e-01
2.687678446683835709e+00 -9.029157998376358130e-01
2.650280211859424639e+00 6.582838651681026665e-01
2.751326684726167482e+00 9.775689023429334767e-01
2.651974769672609700e+00 -5.527233943899356738e-01
2.540570606248516494e+00 2.173933636813010217e+00
2.586454544763848951e+00 1.422735603095113266e-01
2.615822355931980869e+00 2.060782736340032451e-01
2.698108745834383537e+00 -4.574349885760937151e-01
2.509404768194654523e+00 -1.437708222635325939e+00
2.663094536688880964e+00 -9.017479795896472528e-01
2.628682167892810284e+00 -3.215956783230243532e-02
2.547156291151955632e+00 -8.502892431576216659e-01
2.638594786114992985e+00 1.362615775937683793e+00
2.733963576802739492e+00 -5.817648619929366438e-01
2.638171251761009195e+00 4.171084902367301339e-01
2.634014796337932118e+00 -2.147863255374103941e-01
2.702588335868063130e+00 -5.516474538197345678e-01
2.719774333124338028e+00 1.766588533125090343e+00
2.611736320727375826e+00 -3.827623619970129676e-01
2.647252771482760281e+00 -2.894406153710852303e-01
2.616491396554390558e+00 -1.508366284894324227e+00
2.649884835545351258e+00 1.599657116876969543e+00
2.598737565842149433e+00 7.773675392793072403e-01
2.729081035863488491e+00 6.524424347342542285e-01
2.598447220364615173e+00 -1.684848255299824793e-01
2.661117941130510367e+00 4.938478848453676795e-01
2.546889974199786799e+00 3.602189627957493867e-01
2.771543751361588814e+00 -3.833470178523006311e-01
2.733866488138818163e+00 5.868102627387858927e-01
2.639620580263453142e+00 1.264019761829263233e+00
2.669089233925736604e+00 5.988766234529413479e-02
2.661860670730753498e+00 1.098197328141332085e-01
2.418277903743017987e+00 1.577234782241094146e+00
2.588853198410551393e+00 9.135575357327204229e-03
2.724234788656750172e+00 1.276542885478446077e-01
2.668026832319321251e+00 -7.564926983142348238e-01
2.430527119401686420e+00 -1.461677659444645894e+00
2.699859324456272081e+00 -4.554733767307161396e-01
2.666382113305028501e+00 1.226183614201212135e+00
2.707391341327202383e+00 4.675621469342856606e-01
2.615473457450491424e+00 9.429436019551881709e-02
2.686451041514956284e+00 5.495672591663729456e-01
2.729688693929228638e+00 -4.127852914206071033e-01
2.719186239507739522e+00 -5.909313837880167952e-01
2.552189505909249423e+00 -8.148455860639103321e-01
2.661837649181763688e+00 5.313029444899963760e-01
2.757208452518728592e+00 -1.424325114736439690e-01
