-1.517442357604561476e-01 -9.645781368748492790e-01
-2.299995986877588494e-02 -1.011717088646846729e+00
-1.723379933099494499e-01 4.103676440410995441e-01
2.071136131747981432e-02 -6.991369034863382792e-01
-2.024074262076196451e-01 -5.360098247644560221e-01
5.632909463837935254e-02 -1.005156649651592460e+00
-1.693652532726691584e-01 -8.023997556713660106e-01
6.591281347372056516e-03 -9.992923963604731785e-01
-1.541337797466001969e-01 -4.497062763138436337e-01
-2.193174178504497113e-02 -3.572459880157646817e-01
-1.925392497121141411e-01 -2.796409267281473321e-01
-2.306923225377238360e-02 -9.573901929696219115e-01
2.828166029973524717e-02 -8.423481140735435968e-01
2.180802674822084064e-02 -6.781709825668302827e-01
-1.794297852300799911e-01 -1.056895062654982675e+00
-2.390236020498619565e-02 -5.917448211022254823e-01
-2.125037278573063959e-01 -8.111569974635329805e-01
-3.199278414768397250e-02 -1.143076404113780642e+00
-2.238635624839752092e-01 -1.071369765691656761e+00
-6.247522247852157345e-02 -9.369976549521550346e-01
3.125849443570741237e-02 -6.345871766168886818e-01
7.082011536604271469e-03 -3.932655397306487055e-01
1.026120551528526548e-01 -3.935749039725052745e-01
-2.553778793641967373e-02 -1.021319364327838430e+00
-2.081845300379503716e-01 -7.485225729241544723e-01
1.055241524357171780e-03 -1.091440092688013230e+00
-2.080592894152723527e-01 -6.907414146846676539e-01
-6.990594611836369911e-03 -4.603657331172326117e-01
-1.953338996537556660e-01 -6.201180255046709888e-01
2.669245512094284983e-02 -6.988993623254012855e-01
2.569693447113289286e-01 -7.414826516973551662e-01
-2.846720628502998410e-02 -1.026296389997797043e+00
2.890358208499313464e-02 -6.140264412306999375e-01
-4.329487020918152546e-02 -1.235938185999200689e+00
-4.086641831809609271e-02 6.137666906058978356e-01
-3.857384216089175533e-02 -1.006552555183292341e+00
-1.901167305672322727e-01 -1.047582007126360182e+00
-5.061245337782674034e-03 -2.314449569381163696e-01
-9.928633144580222003e-02 -1.191802409752408476e+00
-2.179753643292683257e-02 -6.923130268019616063e-01
-1.290794133017119649e-01 1.381885294959558586e+00
3.378718020961379159e-02 1.199824639506427149e+00
-2.501889280206961996e-01 1.306521738859971915e+00
1.406983709273628043e-02 1.123905858112268730e+00
-2.107114586014542379e-01 1.032327251220555908e+00
-2.428713356583853469e-02 1.197523615863242519e+00
-2.025845602978020854e-01 1.283183310858566628e+00
2.120868514585095600e-03 1.129852578016564690e+00
-1.952632112771671702e-01 5.834846465385690184e-01
-2.661258763002672528e-02 1.305725059743312988e+00
-1.323945188992720623e-01 1.289205301686582317e+00
4.179546455900145564e-04 1.088698824318756531e+00
-3.626748643418457874e-02 6.956783606341359061e-01
-1.598655914477172327e-02 1.244344737323983541e+00
-1.499005930656063523e-01 1.110282587900599971e+00
2.508777230450935994e-02 1.373104679631968805e+00
-1.382511103957838328e-01 4.627083293311090584e-01
1.681687959739364482e-02 6.350919568099802071e-01
-5.168588270522725403e-02 7.316157227799034990e-01
-4.269249100027106003e-02 1.068099886434842105e+00
-1.805873605718182340e-01 1.317838857743387049e+00
-1.488833902738464533e-02 1.067335561134547861e+00
-1.830778497340817823e-01 1.439087270140897656e+00
-3.644722569159297709e-02 1.224456627133547970e+00
-2.153773145109894871e-01 7.233912571735238162e-01
-2.426920958448121161e-03 1.005120150306177962e+00
-9.477541097627879829e-02 1.094079201881142938e+00
-4.091373286505785994e-02 1.054910995187947842e+00
4.863853556513118848e-02 1.300991626811505153e+00
-5.573439131490344998e-03 1.144649884454079336e+00
-1.772408895754179203e-01 1.173918678993445264e+00
-2.622304777562331837e-02 1.106923556158464717e+00
-1.423905138380091862e-01 1.291277730514946320e+00
-1.489857631892311900e-02 1.052993678890348672e+00
2.417132804953799757e-02 1.293094765748399988e+00
-2.110308976262097527e-02 7.283020332717579093e-01
-1.661166803049418106e-01 9.294239325464613843e-01
-1.889231041004517733e-02 -2.111596312193489977e-01
-1.510153489064785526e-01 1.271248880143835525e+00
-3.766153603199196703e-02 1.067747105890155535e+00
-1.642324756915388984e-01 1.112583429489893527e+00
-4.370940856832843807e-02 9.292657066557398204e-01
-2.362791491334196581e-01 7.677578481563746005e-01
3.155898885950969568e-03 1.013923968958035715e+00
6.073175404436014224e-01 5.904210663393314462e-01
-5.894930396417306928e-02 7.073255545142760337e-01
-2.608377883220004412e-01 9.502866222767486493e-01
-5.148741242027737863e-02 4.067970844475817804e-01
-1.274289281648935124e-01 1.007663805681586755e+00
-2.236257785739075715e-02 8.993035537096727428e-01
-2.110510037389030646e-01 7.212373203498511076e-01
-2.699517347406811887e-02 1.274203226322042859e+00
-1.662176168104599339e-01 6.748199330248277894e-01
-7.428825966410911377e-03 7.935400107395342850e-01
-2.208433676020299108e-01 6.576737295942515216e-01
-2.450372447311032278e-02 5.906731105071347798e-01
-2.410455342853073946e-01 9.629439738732766818e-01
1.659253349813105422e-03 6.429878637852585177e-01
-2.098636304087262427e-01 1.026290467879665158e+00
4.768847277422047504e-02 -5.011825108130386203e-02
-2.359215154991285701e-01 4.526649231082032765e-01
1.561699880471551505e-01 5.374623713445343398e-01
-1.401964261296712311e-01 9.371869589302067594e-01
-5.152387823162175168e-02 1.037201529583528792e-01
-1.920571217997889824e-01 1.217528366035746101e+00
-4.696614670631931582e-02 8.428444213177962441e-01
-2.170834670503024588e-01 7.487057081046105678e-01
-4.254993644285611637e-02 9.831706771816669521e-01
-1.298782185784345677e-01 1.010754421036365924e+00
-6.158501186064148369e-02 1.194704881559807141e+00
-1.591397363657800212e-01 9.528952088719000457e-01
-3.487217856484019912e-02 5.919005749805389405e-01
-1.433972559351455178e-01 1.252616544380301233e+00
-1.741551990701573419e-02 5.930131135150935873e-02
-7.289526313294081294e-02 7.825846841416437272e-01
-3.903076335590886098e-02 1.035062242091264739e+00
-1.387203353414536745e-02 4.536127729107957696e-01
7.814798475731597749e-03 1.091936240702320093e+00
-1.251743980517616428e-01 4.679368220925770872e-01
2.730805539008770641e-02 9.211599302843435089e-01
-1.431416334061643980e-01 -6.865366600760136606e-01
-3.045620684156411309e-02 -5.101193050868578771e-01
-2.156546833158227150e-01 -1.130498265213416120e+00
-3.255033565100180770e-02 -1.260640752950536125e+00
-2.282735188251169833e-01 -1.323618394381652186e+00
-6.836797637201424971e-02 -1.080427412833398382e+00
-1.762506006696601402e-01 -1.154782461645968539e+00
-4.054328113348698581e-02 -1.275247060996143045e+00
-1.913126759096294704e-01 -9.050572833219675539e-01
-3.160413049152385051e-02 -1.187385425777158110e+00
-2.346758873379538313e-01 -1.088938749967396591e+00
-5.274425074702412258e-02 -1.332340508769076060e+00
-2.179893410012307131e-01 -1.130624269821951744e+00
-3.308733669568646868e-02 -1.344118414477888157e+00
9.856178686618330062e-03 -1.284742866954103002e+00
-5.107812483816278476e-02 -1.367550021142544647e+00
-1.432850335461429703e-01 -1.128859380523486999e+00
-3.828259030300901200e-02 -1.251716205583427888e+00
-2.264013875783821295e-01 -9.890233593226624986e-01
-4.236249294760043027e-02 -1.214064853943620736e+00
-2.546519454259735249e-01 -1.128648279230678675e+00
-7.342677565533830414e-03 -1.215550403076530284e+00
-1.514630855214706417e-01 -1.273352768601293095e+00
2.696441585610224317e-02 -1.183734464966851752e+00
-1.203303849022162447e-01 -1.073596088283687466e+00
-5.615106573717374566e-02 -1.069719397973683206e+00
-1.360372827185996059e-01 -1.341061475818996707e+00
-1.160900733697743485e-02 -1.079984261895579500e+00
1.224075575380715009e+01 -1.265975837463422904e+00
-1.269300814776831363e-02 -1.250365494243146580e+00
-2.867598108895173109e-02 -1.084434420040902181e+00
-9.215739995172299304e-03 -8.793772254855538595e-01
-1.992428140165223571e-01 -7.056156027969091582e-01
-4.313496409287153471e-02 -1.308139224563698688e+00
-2.391986899937442457e-01 -1.335350965131608225e+00
-2.776515812847189443e-02 -2.462889112057518870e-01
-2.506568366923165869e-01 -1.153916032994644736e+00
-5.006376413797472558e-02 -1.291092887945709755e+00
-1.633619462294413627e-01 -1.138942378225657581e+00
-3.386257178106830135e-02 -1.254415591236531569e+00
